doc_id,year,title,title_norm,abstract,abstract_norm,collection,authors,author_count,views,uri,url,match_text_norm
UEH/63017,2021,Tác động của trách nhiệm xã hội nội bộ đối với viên chức đến sự cam kết gắn bó tổ chức: Nghiên cứu các trường đại học công lập tại TP. Hồ Chí Minh,tac dong cua trach nhiem xa hoi noi bo doi voi vien chuc den su cam ket gan bo to chuc nghien cuu cac truong dai hoc cong lap tai tp ho chi minh,"Mục tiêu tổng quát của đề tài là xác định các yếu tố của trách nhiệm xã hội nội bộ và đo lường tác động của nó đến sự gắn bó của viên chức tại trường đại học công lập trên địa bàn TP. Hồ Chí Minh. Phương pháp nghiên cứu để kiểm định mô hình nghiên cứu là phương pháp kết hợp nghiên cứu định tính kết hợp nghiên cứu định lượng, trong đó, phương pháp nghiên cứu định lượng là chủ yếu. Câu hỏi xây dựng dựa trên thang đo Liker 5 mức độ (từ 1 hoàn toàn không đồng ý đến 5 hoàn toàn đồng ý) cho mỗi lựa ch",muc tieu tong quat cua de tai la xac dinh cac yeu to cua trach nhiem xa hoi noi bo va do luong tac dong cua no den su gan bo cua vien chuc tai truong dai hoc cong lap tren dia ban tp ho chi minh phuong phap nghien cuu de kiem dinh mo hinh nghien cuu la phuong phap ket hop nghien cuu dinh tinh ket hop nghien cuu dinh luong trong do phuong phap nghien cuu dinh luong la chu yeu cau hoi xay dung dua tren thang do liker 5 muc do tu 1 hoan toan khong dong y den 5 hoan toan dong y cho moi lua ch,MASTER'S THESES,Lê Thị Diệu Phương,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63017,https://digital.lib.ueh.edu.vn/handle/UEH/63017,tac dong cua trach nhiem xa hoi noi bo doi voi vien chuc den su cam ket gan bo to chuc nghien cuu cac truong dai hoc cong lap tai tp ho chi minh muc tieu tong quat cua de tai la xac dinh cac yeu to cua trach nhiem xa hoi noi bo va do luong tac dong cua no den su gan bo cua vien chuc tai truong dai hoc cong lap tren dia ban tp ho chi minh phuong phap nghien cuu de kiem dinh mo hinh nghien cuu la phuong phap ket hop nghien cuu dinh tinh ket hop nghien cuu dinh luong trong do phuong phap nghien cuu dinh luong la chu yeu cau hoi xay dung dua tren thang do liker 5 muc do tu 1 hoan toan khong dong y den 5 hoan toan dong y cho moi lua ch master s theses
UEH/63018,2021,Thái độ và ý định hành vi của giới trẻ Thành phố Hồ Chí Minh đối với dịch vụ giao thức ăn và đồ uống trực tuyến,thai do va y dinh hanh vi cua gioi tre thanh pho ho chi minh doi voi dich vu giao thuc an va do uong truc tuyen,"Luận văn nghiên cứu quá trình hình thành và những nhân tố quyết định đến thái độ và ý định hành vi đối với OFDs của giới trẻ tại TP.HCM. Dữ liệu được thu thập bằng 450 bảng hỏi khảo sát trực tuyến, sau đó được phân tích bằng phần mềm SPSS và AMOS đối với các kiểm định độ tin cậy Cronbach Alpha, kiểm định nhân tố khám phá (EFA), kiểm định sự phù hợp của mô hình (CFA), và hồi quy cấu trúc tuyến tính (SEM). Kết quả của luận văn khẳng định những nhân tố tác động đến động lực tìm kiếm sự tiện lợi và",luan van nghien cuu qua trinh hinh thanh va nhung nhan to quyet dinh den thai do va y dinh hanh vi doi voi ofds cua gioi tre tai tp hcm du lieu duoc thu thap bang 450 bang hoi khao sat truc tuyen sau do duoc phan tich bang phan mem spss va amos doi voi cac kiem dinh do tin cay cronbach alpha kiem dinh nhan to kham pha efa kiem dinh su phu hop cua mo hinh cfa va hoi quy cau truc tuyen tinh sem ket qua cua luan van khang dinh nhung nhan to tac dong den dong luc tim kiem su tien loi va,MASTER'S THESES,Trần Xuân Diễm My,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63018,https://digital.lib.ueh.edu.vn/handle/UEH/63018,thai do va y dinh hanh vi cua gioi tre thanh pho ho chi minh doi voi dich vu giao thuc an va do uong truc tuyen luan van nghien cuu qua trinh hinh thanh va nhung nhan to quyet dinh den thai do va y dinh hanh vi doi voi ofds cua gioi tre tai tp hcm du lieu duoc thu thap bang 450 bang hoi khao sat truc tuyen sau do duoc phan tich bang phan mem spss va amos doi voi cac kiem dinh do tin cay cronbach alpha kiem dinh nhan to kham pha efa kiem dinh su phu hop cua mo hinh cfa va hoi quy cau truc tuyen tinh sem ket qua cua luan van khang dinh nhung nhan to tac dong den dong luc tim kiem su tien loi va master s theses
UEH/63019,2021,Giải pháp nâng cao sự hài lòng của khách hàng về chất lượng dịch vụ tại An Spa,giai phap nang cao su hai long cua khach hang ve chat luong dich vu tai an spa,"An's Spa chi nhánh Thành phố Hồ Chí Minh trong đầu năm nay đã đầu tư nhiều vào cơ sở vật chất, nhân viên và các dịch vụ mới. Tuy nhiên, các góp ý và phản ánh của khách hàng trong 6 tháng qua vẫn có nhiều điểm chưa hài lòng về chất lượng dịch vụ tại An's Spa. Bài nghiên cứu này tập trung phân tích sự ảnh hưởng của các yếu tố đến sự hài lòng của khách hàng sử dụng dịch vụ tại An's Spa. Từ đó tác giả có thể đưa ra các giải pháp để giúp An's Spa nâng cao chất lượng dịch vụ của mình để có thể đáp ứng",an s spa chi nhanh thanh pho ho chi minh trong dau nam nay da dau tu nhieu vao co so vat chat nhan vien va cac dich vu moi tuy nhien cac gop y va phan anh cua khach hang trong 6 thang qua van co nhieu diem chua hai long ve chat luong dich vu tai an s spa bai nghien cuu nay tap trung phan tich su anh huong cua cac yeu to den su hai long cua khach hang su dung dich vu tai an s spa tu do tac gia co the dua ra cac giai phap de giup an s spa nang cao chat luong dich vu cua minh de co the dap ung,MASTER'S THESES,Nguyễn Minh Quân,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63019,https://digital.lib.ueh.edu.vn/handle/UEH/63019,giai phap nang cao su hai long cua khach hang ve chat luong dich vu tai an spa an s spa chi nhanh thanh pho ho chi minh trong dau nam nay da dau tu nhieu vao co so vat chat nhan vien va cac dich vu moi tuy nhien cac gop y va phan anh cua khach hang trong 6 thang qua van co nhieu diem chua hai long ve chat luong dich vu tai an s spa bai nghien cuu nay tap trung phan tich su anh huong cua cac yeu to den su hai long cua khach hang su dung dich vu tai an s spa tu do tac gia co the dua ra cac giai phap de giup an s spa nang cao chat luong dich vu cua minh de co the dap ung master s theses
UEH/63020,2021,Các nhân tố ảnh hưởng đến ý định ứng dụng phần mềm kế toán tại các doanh nghiệp nhỏ và vừa ở tỉnh Tiền Giang,cac nhan to anh huong den y dinh ung dung phan mem ke toan tai cac doanh nghiep nho va vua o tinh tien giang,"Cùng với sự phát triển nhanh chóng và mạnh mẽ của khoa học và công nghệ thông tin, các doanh nghiệp buộc phải tự mình phát triển để có thể hội nhập nhằm theo kịp với xu thế chung của cả nước cũng như thế giới. Trong đó, các doanh nghiệp nhỏ và vừa ở các tỉnh nhỏ trong cả nước (trong đó có tỉnh Tiền Gang) cần phải phấn đấu nhiều hơn so với các thành phố lớn. Tiền Giang là một trong tám tỉnh thuộc Vùng kinh tế trọng điểm phía Nam nhưng là tỉnh có GDP thấp nhất do các doanh nghiệp chủ yếu là nhỏ và",cung voi su phat trien nhanh chong va manh me cua khoa hoc va cong nghe thong tin cac doanh nghiep buoc phai tu minh phat trien de co the hoi nhap nham theo kip voi xu the chung cua ca nuoc cung nhu the gioi trong do cac doanh nghiep nho va vua o cac tinh nho trong ca nuoc trong do co tinh tien gang can phai phan dau nhieu hon so voi cac thanh pho lon tien giang la mot trong tam tinh thuoc vung kinh te trong diem phia nam nhung la tinh co gdp thap nhat do cac doanh nghiep chu yeu la nho va,MASTER'S THESES,Lê Thị Thúy Kiều,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63020,https://digital.lib.ueh.edu.vn/handle/UEH/63020,cac nhan to anh huong den y dinh ung dung phan mem ke toan tai cac doanh nghiep nho va vua o tinh tien giang cung voi su phat trien nhanh chong va manh me cua khoa hoc va cong nghe thong tin cac doanh nghiep buoc phai tu minh phat trien de co the hoi nhap nham theo kip voi xu the chung cua ca nuoc cung nhu the gioi trong do cac doanh nghiep nho va vua o cac tinh nho trong ca nuoc trong do co tinh tien gang can phai phan dau nhieu hon so voi cac thanh pho lon tien giang la mot trong tam tinh thuoc vung kinh te trong diem phia nam nhung la tinh co gdp thap nhat do cac doanh nghiep chu yeu la nho va master s theses
UEH/63021,2021,Giải pháp nâng cao sự hài lòng của khách hàng đối với dịch vụ thẻ ATM tại Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Tiền Giang,giai phap nang cao su hai long cua khach hang doi voi dich vu the atm tai ngan hang tmcp cong thuong viet nam chi nhanh tien giang,"Qua các dữ liệu phản ánh, phàn nàn của khách hàng về dịch vụ thẻ ATM của VietinBank Tiền Giang ngày càng nhiều, chỉ tiêu kích hoạt thẻ ATM không đạt yêu cầu trong một vài năm trở lại đây, cho thấy dịch vụ thẻ ATM của VietinBank đang có vấn đề về sự hài lòng của khách hàng. Thông qua nghiên cứu định tính với khách hàng và chuyên gia để xem xét các yếu tố tác động đến sự hài lòng của khách hàng khi sử dụng dịch vụ thẻ ATM của VietinBank Tiền Giang, từ đó điều chỉnh thang đo, mô hình và đưa ra bảng",qua cac du lieu phan anh phan nan cua khach hang ve dich vu the atm cua vietinbank tien giang ngay cang nhieu chi tieu kich hoat the atm khong dat yeu cau trong mot vai nam tro lai day cho thay dich vu the atm cua vietinbank dang co van de ve su hai long cua khach hang thong qua nghien cuu dinh tinh voi khach hang va chuyen gia de xem xet cac yeu to tac dong den su hai long cua khach hang khi su dung dich vu the atm cua vietinbank tien giang tu do dieu chinh thang do mo hinh va dua ra bang,MASTER'S THESES,Nguyễn Thị Thu Thảo,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63021,https://digital.lib.ueh.edu.vn/handle/UEH/63021,giai phap nang cao su hai long cua khach hang doi voi dich vu the atm tai ngan hang tmcp cong thuong viet nam chi nhanh tien giang qua cac du lieu phan anh phan nan cua khach hang ve dich vu the atm cua vietinbank tien giang ngay cang nhieu chi tieu kich hoat the atm khong dat yeu cau trong mot vai nam tro lai day cho thay dich vu the atm cua vietinbank dang co van de ve su hai long cua khach hang thong qua nghien cuu dinh tinh voi khach hang va chuyen gia de xem xet cac yeu to tac dong den su hai long cua khach hang khi su dung dich vu the atm cua vietinbank tien giang tu do dieu chinh thang do mo hinh va dua ra bang master s theses
UEH/63022,2021,The impact of behavioral factors on individual investment decision-making: An empirical study from Vietnam stock market during Covid-19 pandemic,the impact of behavioral factors on individual investment decision making an empirical study from vietnam stock market during covid 19 pandemic,"The study aims to analyze and investigate the relationship between investors’ demographic characteristics (i.e. age, gender, education level, investment experience and type of investor) through behavioral factors (including sentiment, overconfidence, overreaction-underreaction, herd behavior) that affect investment decision-making of the individual investors in Vietnam stock market during Covid- 19 pandemic. The research model was developed by many authors who suggested various behavioral factor",the study aims to analyze and investigate the relationship between investors demographic characteristics i e age gender education level investment experience and type of investor through behavioral factors including sentiment overconfidence overreaction underreaction herd behavior that affect investment decision making of the individual investors in vietnam stock market during covid 19 pandemic the research model was developed by many authors who suggested various behavioral factor,MASTER'S THESES,Nguyen Thi Thanh Mai,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63022,https://digital.lib.ueh.edu.vn/handle/UEH/63022,the impact of behavioral factors on individual investment decision making an empirical study from vietnam stock market during covid 19 pandemic the study aims to analyze and investigate the relationship between investors demographic characteristics i e age gender education level investment experience and type of investor through behavioral factors including sentiment overconfidence overreaction underreaction herd behavior that affect investment decision making of the individual investors in vietnam stock market during covid 19 pandemic the research model was developed by many authors who suggested various behavioral factor master s theses
UEH/63024,2021,Phân tích chi phí điều trị bệnh suy thận mạn tại Bệnh viện Quận 8 Thành phố Hồ Chí Minh,phan tich chi phi dieu tri benh suy than man tai benh vien quan 8 thanh pho ho chi minh,"Năm 2009, Việt Nam ước tính có khoảng gần 6 triệu người bị suy thận mạn, việc phân tích cơ cấu chi phí điều trị của các bệnh nhân suy thận mạn (STM) chạy TNT tại Bệnh viện Quận 8 Thành phố Hồ Chí Minh là rất cần thiết, giúp đưa ra phương án điều trị tiết kiệm nhất cho bệnh nhân. Sử dụng bộ câu hỏi soạn sẵn để thu thập dữ liệu và xử lý bằng phần mềm Excel 16.0, STATA14.0. Kết quả khảo sát 200 bệnh nhân STM chạy TNT cho thấy chi phí trực tiếp, chi phí gián tiếp và chi phí trung bình lần lượt là 42",nam 2009 viet nam uoc tinh co khoang gan 6 trieu nguoi bi suy than man viec phan tich co cau chi phi dieu tri cua cac benh nhan suy than man stm chay tnt tai benh vien quan 8 thanh pho ho chi minh la rat can thiet giup dua ra phuong an dieu tri tiet kiem nhat cho benh nhan su dung bo cau hoi soan san de thu thap du lieu va xu ly bang phan mem excel 16 0 stata14 0 ket qua khao sat 200 benh nhan stm chay tnt cho thay chi phi truc tiep chi phi gian tiep va chi phi trung binh lan luot la 42,MASTER'S THESES,Chung Thảo Linh,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63024,https://digital.lib.ueh.edu.vn/handle/UEH/63024,phan tich chi phi dieu tri benh suy than man tai benh vien quan 8 thanh pho ho chi minh nam 2009 viet nam uoc tinh co khoang gan 6 trieu nguoi bi suy than man viec phan tich co cau chi phi dieu tri cua cac benh nhan suy than man stm chay tnt tai benh vien quan 8 thanh pho ho chi minh la rat can thiet giup dua ra phuong an dieu tri tiet kiem nhat cho benh nhan su dung bo cau hoi soan san de thu thap du lieu va xu ly bang phan mem excel 16 0 stata14 0 ket qua khao sat 200 benh nhan stm chay tnt cho thay chi phi truc tiep chi phi gian tiep va chi phi trung binh lan luot la 42 master s theses
UEH/63025,2022,Nâng cao hiệu quả cho vay tiêu dùng tại Ngân hàng Thương mại Cổ phần Sài Gòn Thương tín – chi nhánh Phú Yên,nang cao hieu qua cho vay tieu dung tai ngan hang thuong mai co phan sai gon thuong tin chi nhanh phu yen,"Hiện nay, xu hướng phát triển các dịch vụ ngân hàng bán lẻ, trong đó có dịch vụ tín dụng tiêu dùng đang được hầu hết các ngân hàng thương mại quan tâm, trong đó có Ngân hàng Sacombank – chi nhánh Phú Yên. Đây là một trong những chi nhánh hoạt động có hiệu quả trên địa bàn tỉnh Phú Yên. Tuy nhiên, dưới dự tác động của xu thế cạnh tranh, hoạt động cho vay tiêu dùng tại Ngân hàng Sacombank – chi nhánh Phú Yên bộc lộ một số vấn đề, chẳng hạn tỷ lệ nợ xấu, nợ quá hạn tăng cao, tốc độ tăng trưởng dư n",hien nay xu huong phat trien cac dich vu ngan hang ban le trong do co dich vu tin dung tieu dung dang duoc hau het cac ngan hang thuong mai quan tam trong do co ngan hang sacombank chi nhanh phu yen day la mot trong nhung chi nhanh hoat dong co hieu qua tren dia ban tinh phu yen tuy nhien duoi du tac dong cua xu the canh tranh hoat dong cho vay tieu dung tai ngan hang sacombank chi nhanh phu yen boc lo mot so van de chang han ty le no xau no qua han tang cao toc do tang truong du n,MASTER'S THESES,Khương Thị Thảo,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63025,https://digital.lib.ueh.edu.vn/handle/UEH/63025,nang cao hieu qua cho vay tieu dung tai ngan hang thuong mai co phan sai gon thuong tin chi nhanh phu yen hien nay xu huong phat trien cac dich vu ngan hang ban le trong do co dich vu tin dung tieu dung dang duoc hau het cac ngan hang thuong mai quan tam trong do co ngan hang sacombank chi nhanh phu yen day la mot trong nhung chi nhanh hoat dong co hieu qua tren dia ban tinh phu yen tuy nhien duoi du tac dong cua xu the canh tranh hoat dong cho vay tieu dung tai ngan hang sacombank chi nhanh phu yen boc lo mot so van de chang han ty le no xau no qua han tang cao toc do tang truong du n master s theses
UEH/63027,2021,Đánh giá gánh nặng chi phí của bệnh nhân bị bệnh Đái tháo đường tuýp II tại TP.HCM,danh gia ganh nang chi phi cua benh nhan bi benh dai thao duong tuyp ii tai tp hcm,"Theo IDF, số lượng bệnh nhân chưa được tiến hành khám và điều trị chiếm hơn một nữa bệnh nhân bị bệnh ĐTĐ. Vì vậy, việc nghiên cứu về gánh nặng chi phí trong điều trị ĐTĐ tuýp II tại thành phố Hồ Chí Minh là rất cần thiết để đánh giá gánh nặng chi phí của bệnh nhân bị bệnh đái tháo đường tuýp II tại Thành phố Hồ Chí Minh. Dữ liệu được thu thập bằng bộ câu hỏi soạn sẵn và xử lý bằng phần mềm STATA14.0. Kết quả nghiên cứu trên 221 bệnh nhân mắc ĐTĐ tuýp II cho thấy chi phí trung bình trực tiếp và",theo idf so luong benh nhan chua duoc tien hanh kham va dieu tri chiem hon mot nua benh nhan bi benh dtd vi vay viec nghien cuu ve ganh nang chi phi trong dieu tri dtd tuyp ii tai thanh pho ho chi minh la rat can thiet de danh gia ganh nang chi phi cua benh nhan bi benh dai thao duong tuyp ii tai thanh pho ho chi minh du lieu duoc thu thap bang bo cau hoi soan san va xu ly bang phan mem stata14 0 ket qua nghien cuu tren 221 benh nhan mac dtd tuyp ii cho thay chi phi trung binh truc tiep va,MASTER'S THESES,Lê Thị Tuyết Nhung,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63027,https://digital.lib.ueh.edu.vn/handle/UEH/63027,danh gia ganh nang chi phi cua benh nhan bi benh dai thao duong tuyp ii tai tp hcm theo idf so luong benh nhan chua duoc tien hanh kham va dieu tri chiem hon mot nua benh nhan bi benh dtd vi vay viec nghien cuu ve ganh nang chi phi trong dieu tri dtd tuyp ii tai thanh pho ho chi minh la rat can thiet de danh gia ganh nang chi phi cua benh nhan bi benh dai thao duong tuyp ii tai thanh pho ho chi minh du lieu duoc thu thap bang bo cau hoi soan san va xu ly bang phan mem stata14 0 ket qua nghien cuu tren 221 benh nhan mac dtd tuyp ii cho thay chi phi trung binh truc tiep va master s theses
UEH/63028,2021,Giải pháp phát triển quỹ đầu tư phát triển tỉnh Bà Rịa - Vũng Tàu,giai phap phat trien quy dau tu phat trien tinh ba ria vung tau,"Kể từ khi thành lập vào năm 2014, Quỹ đầu tư phát triển Bà Rịa – Vũng Tàu đang từng bước khẳng định vai trò là công cụ tài chính của chính quyền tỉnh, thể hiện vai trò chủ đạo trong việc giúp chính quyền tỉnh huy động các nguồn vốn cho đầu tư phát triển, đóng góp không nhỏ trong công cuộc phát triển kinh tế - xã hội (KT – XH) tỉnh nhà. Trên cơ sở tìm hiểu cơ sở lý luận và thực tiễn, tác giả đã trình bày tổng quan về Quỹ đầu tư phát triển địa phương như khái niệm, chức năng, các hoạt động của Quỹ",ke tu khi thanh lap vao nam 2014 quy dau tu phat trien ba ria vung tau dang tung buoc khang dinh vai tro la cong cu tai chinh cua chinh quyen tinh the hien vai tro chu dao trong viec giup chinh quyen tinh huy dong cac nguon von cho dau tu phat trien dong gop khong nho trong cong cuoc phat trien kinh te xa hoi kt xh tinh nha tren co so tim hieu co so ly luan va thuc tien tac gia da trinh bay tong quan ve quy dau tu phat trien dia phuong nhu khai niem chuc nang cac hoat dong cua quy,MASTER'S THESES,Vũ Thị Hồng Dịu,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63028,https://digital.lib.ueh.edu.vn/handle/UEH/63028,giai phap phat trien quy dau tu phat trien tinh ba ria vung tau ke tu khi thanh lap vao nam 2014 quy dau tu phat trien ba ria vung tau dang tung buoc khang dinh vai tro la cong cu tai chinh cua chinh quyen tinh the hien vai tro chu dao trong viec giup chinh quyen tinh huy dong cac nguon von cho dau tu phat trien dong gop khong nho trong cong cuoc phat trien kinh te xa hoi kt xh tinh nha tren co so tim hieu co so ly luan va thuc tien tac gia da trinh bay tong quan ve quy dau tu phat trien dia phuong nhu khai niem chuc nang cac hoat dong cua quy master s theses
UEH/63030,2021,Hoàn thiện về tổ chức công tác kế toán tại Kho bạc Nhà nước Sông Hinh,hoan thien ve to chuc cong tac ke toan tai kho bac nha nuoc song hinh,"Huyện Sông Hinh, tỉnh Phú Yên có 11 xã, thị trấn, với hơn 95 đơn vị và có rất nhiều tài khoản được mở để giao dịch tại Kho bạc Nhà nước Sông Hinh khoảng gần 450 tài khoản nên việc tổ chức công tác kế toán tại Kho bạc Nhà nước Sông Hinh đóng một vai trò rất quan trọng trong việc quản lý thu, chi Ngân sách Nhà nước cũng như các giao dịch liên quan đến tiền và tài sản Nhà nước giúp cho việc cung cấp các thông tin về tài chính, ngân sách của các cơ quan từ trung ương đến địa phương. Trong những năm",huyen song hinh tinh phu yen co 11 xa thi tran voi hon 95 don vi va co rat nhieu tai khoan duoc mo de giao dich tai kho bac nha nuoc song hinh khoang gan 450 tai khoan nen viec to chuc cong tac ke toan tai kho bac nha nuoc song hinh dong mot vai tro rat quan trong trong viec quan ly thu chi ngan sach nha nuoc cung nhu cac giao dich lien quan den tien va tai san nha nuoc giup cho viec cung cap cac thong tin ve tai chinh ngan sach cua cac co quan tu trung uong den dia phuong trong nhung nam,MASTER'S THESES,Đỗ Kim Hoàng,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63030,https://digital.lib.ueh.edu.vn/handle/UEH/63030,hoan thien ve to chuc cong tac ke toan tai kho bac nha nuoc song hinh huyen song hinh tinh phu yen co 11 xa thi tran voi hon 95 don vi va co rat nhieu tai khoan duoc mo de giao dich tai kho bac nha nuoc song hinh khoang gan 450 tai khoan nen viec to chuc cong tac ke toan tai kho bac nha nuoc song hinh dong mot vai tro rat quan trong trong viec quan ly thu chi ngan sach nha nuoc cung nhu cac giao dich lien quan den tien va tai san nha nuoc giup cho viec cung cap cac thong tin ve tai chinh ngan sach cua cac co quan tu trung uong den dia phuong trong nhung nam master s theses
UEH/63031,2021,Hoàn thiện quản lý thuế thu nhập cá nhân tại Cục Thuế tỉnh Đắk Nông,hoan thien quan ly thue thu nhap ca nhan tai cuc thue tinh dak nong,"Thuế thu nhập cá nhân là một hình thức thu nhập quan trọng của Ngân sách Nhà nước (NSNN). Tại Việt Nam, thuế thu nhập cá nhân (TNCN) bắt đầu được áp dụng từ năm 2009 và đang trở thành nguồn thu quan trọng với tỉ trọng chiếm khoảng 4-6% trong NSNN. Thực tế cho thấy hoạt động quản lý thuế TNCN còn đặt ra nhiều vấn đề cần phải giải quyết mới có thể thực sự phát huy tốt vai trò của nó. Trong những năm qua, Cục Thuế tỉnh Đắk Nông đã rất chú trọng đến hoạt động quản lý thuế nói chung và hoạt động thuế",thue thu nhap ca nhan la mot hinh thuc thu nhap quan trong cua ngan sach nha nuoc nsnn tai viet nam thue thu nhap ca nhan tncn bat dau duoc ap dung tu nam 2009 va dang tro thanh nguon thu quan trong voi ti trong chiem khoang 4 6 trong nsnn thuc te cho thay hoat dong quan ly thue tncn con dat ra nhieu van de can phai giai quyet moi co the thuc su phat huy tot vai tro cua no trong nhung nam qua cuc thue tinh dak nong da rat chu trong den hoat dong quan ly thue noi chung va hoat dong thue,MASTER'S THESES,Trần Thị Chung,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63031,https://digital.lib.ueh.edu.vn/handle/UEH/63031,hoan thien quan ly thue thu nhap ca nhan tai cuc thue tinh dak nong thue thu nhap ca nhan la mot hinh thuc thu nhap quan trong cua ngan sach nha nuoc nsnn tai viet nam thue thu nhap ca nhan tncn bat dau duoc ap dung tu nam 2009 va dang tro thanh nguon thu quan trong voi ti trong chiem khoang 4 6 trong nsnn thuc te cho thay hoat dong quan ly thue tncn con dat ra nhieu van de can phai giai quyet moi co the thuc su phat huy tot vai tro cua no trong nhung nam qua cuc thue tinh dak nong da rat chu trong den hoat dong quan ly thue noi chung va hoat dong thue master s theses
UEH/63032,2021,Giải pháp cải thiện chất lượng mối quan hệ nhằm nâng cao lòng trung thành của khách hàng OTC tại Công ty Cổ phần Dược phẩm Imexpharm,giai phap cai thien chat luong moi quan he nham nang cao long trung thanh cua khach hang otc tai cong ty co phan duoc pham imexpharm,"Nghiên cứu “Giải pháp cải thiện chất lượng mối quan hệ nhằm nâng cao lòng trung thành của khách hàng OTC tại Công ty cổ phần Dược phẩm Imexpharm” được thực hiện nhằm phân tích, đánh giá thực trạng chất lượng mối quan hệ giữa khách hàng OTC và Công ty cổ phần Dược phẩm Imexpharm, từ đó tìm ra giải pháp nâng cao lòng trung thành của nhóm khách hàng OTC. Trên cơ sở các nghiên cứu về tác động của chất lượng mối quan hệ đối với lòng trung thành, tác giả đề xuất mô hình nghiên cứu. Theo đó, mô hình đư",nghien cuu giai phap cai thien chat luong moi quan he nham nang cao long trung thanh cua khach hang otc tai cong ty co phan duoc pham imexpharm duoc thuc hien nham phan tich danh gia thuc trang chat luong moi quan he giua khach hang otc va cong ty co phan duoc pham imexpharm tu do tim ra giai phap nang cao long trung thanh cua nhom khach hang otc tren co so cac nghien cuu ve tac dong cua chat luong moi quan he doi voi long trung thanh tac gia de xuat mo hinh nghien cuu theo do mo hinh du,MASTER'S THESES,Lê Thị Thanh Thúy,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63032,https://digital.lib.ueh.edu.vn/handle/UEH/63032,giai phap cai thien chat luong moi quan he nham nang cao long trung thanh cua khach hang otc tai cong ty co phan duoc pham imexpharm nghien cuu giai phap cai thien chat luong moi quan he nham nang cao long trung thanh cua khach hang otc tai cong ty co phan duoc pham imexpharm duoc thuc hien nham phan tich danh gia thuc trang chat luong moi quan he giua khach hang otc va cong ty co phan duoc pham imexpharm tu do tim ra giai phap nang cao long trung thanh cua nhom khach hang otc tren co so cac nghien cuu ve tac dong cua chat luong moi quan he doi voi long trung thanh tac gia de xuat mo hinh nghien cuu theo do mo hinh du master s theses
UEH/63033,2021,"Tác động của phong cách lãnh đạo chuyển dạng đến sự gắn kết công việc thông qua ý nghĩa công việc đối với cán bộ Hội Liên hiệp Phụ nữ Thành phố Long Khánh, tỉnh Đồng Nai",tac dong cua phong cach lanh dao chuyen dang den su gan ket cong viec thong qua y nghia cong viec doi voi can bo hoi lien hiep phu nu thanh pho long khanh tinh dong nai,"Đề tài được thực hiện nhằm giúp cho lãnh đạo hội liên hiệp phụ nữ thành phố xác định được các yếu tố tác động đến phong cách lãnh đạo, từ đó lựa chọn được phong cách lãnh đạo phù hợp gắn kết lực lượng cán bộ hội, truyền cảm hứng, khuyến khích, tạo động lực cho họ thực hiện nhiệm vụ thông qua ý nghĩa công việc. Dựa trên cơ sở các kết quả nghiên cứu trước đây về phong cách lãnh đạo chuyển dạng, sự gắn kết công việc và ý nghĩa công việc, tác giả đã lược khảo tài liệu để xây dựng nên mô hình nghiên",de tai duoc thuc hien nham giup cho lanh dao hoi lien hiep phu nu thanh pho xac dinh duoc cac yeu to tac dong den phong cach lanh dao tu do lua chon duoc phong cach lanh dao phu hop gan ket luc luong can bo hoi truyen cam hung khuyen khich tao dong luc cho ho thuc hien nhiem vu thong qua y nghia cong viec dua tren co so cac ket qua nghien cuu truoc day ve phong cach lanh dao chuyen dang su gan ket cong viec va y nghia cong viec tac gia da luoc khao tai lieu de xay dung nen mo hinh nghien,MASTER'S THESES,Phan Thị Minh Hiếu,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/63033,https://digital.lib.ueh.edu.vn/handle/UEH/63033,tac dong cua phong cach lanh dao chuyen dang den su gan ket cong viec thong qua y nghia cong viec doi voi can bo hoi lien hiep phu nu thanh pho long khanh tinh dong nai de tai duoc thuc hien nham giup cho lanh dao hoi lien hiep phu nu thanh pho xac dinh duoc cac yeu to tac dong den phong cach lanh dao tu do lua chon duoc phong cach lanh dao phu hop gan ket luc luong can bo hoi truyen cam hung khuyen khich tao dong luc cho ho thuc hien nhiem vu thong qua y nghia cong viec dua tren co so cac ket qua nghien cuu truoc day ve phong cach lanh dao chuyen dang su gan ket cong viec va y nghia cong viec tac gia da luoc khao tai lieu de xay dung nen mo hinh nghien master s theses
