student_token,student_hash,gender,major,major_norm,cohort,course_order,course,course_norm,tiki_book_id,tiki_title,tiki_score,tiki_confidence,repo_doc_id,repo_title,repo_score,repo_confidence,privacy_level,pii_removed,pii_fields_removed,privacy_transform_version,tiki_match_reason,tiki_price,tiki_rating_average,tiki_review_count,tiki_quantity_sold,tiki_source_keys,tiki_url,repo_match_reason,repo_year,repo_collection,repo_views,repo_authors,repo_url
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,1,Kinh tế vi mô,kinh te vi mo,1197799,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,91.57,high,UEH/61183,"Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại Hose",84.72,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,90000,5.0,137,571.0,kinh tế vi mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,2020,MASTER'S THESES,0,Nguyễn Thị Anh Thy,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,2,Kinh tế vĩ mô,kinh te vi mo,1197799,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,91.57,high,UEH/61183,"Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại Hose",84.72,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,90000,5.0,137,571.0,kinh tế vi mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,2020,MASTER'S THESES,0,Nguyễn Thị Anh Thy,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,3,Kinh tế lượng,kinh te luong,195792313,Tinh Hoa Kinh Tế Học (Essentials Of Economics) - Tặng sổ tay xương rồng,32.54,medium,UEH/61269,"Mối quan hệ giữa đầu tư trực tiếp nước ngoài, tăng trưởng kinh tế, tiêu thụ năng lượng và ô nhiễm môi trường ở Việt Nam: Phương pháp ARDL",24.2,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,595000,5.0,2,29.0,sách kinh tế học; kinh tế học; economics; nguyên lý kinh tế học; development economics; international economics; kinh tế học hành vi; behavioral economics,https://tiki.vn/sach-tinh-hoa-kinh-te-hoc-essentials-of-economics-tang-so-tay-xuong-rong-p195792313.html?spid=195792314,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2020,MASTER'S THESES,0,Lê Chí Trung,https://digital.lib.ueh.edu.vn/handle/UEH/61269
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,4,Kinh tế phát triển,kinh te phat trien,716491,Kinh Tế Phát Triển Căn Bản Và Nâng Cao,91.41,high,UEH/63654,Tác động bất đối xứng của phát triển tài chính lên tăng trưởng kinh tế Việt Nam,28.77,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,239000,4.7,3,20.0,kinh tế phát triển; tăng trưởng kinh tế; phát triển phần mềm,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2022,MASTER'S THESES,0,Nguyễn Thạnh,https://digital.lib.ueh.edu.vn/handle/UEH/63654
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,5,Kinh tế quốc tế,kinh te quoc te,14075308,Kinh Tế Quốc Tế - International Economics,99.0,high,UEH/62501,Ngưỡng tác động của FDI lên tăng trưởng kinh tế ở các quốc gia châu Á,38.77,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,83000,0.0,0,8.0,economics; kinh tế phát triển; development economics; kinh tế quốc tế; international economics; kinh tế Việt Nam; kinh tế thế giới; behavioral economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Phạm Thị Ngọc Ánh,https://digital.lib.ueh.edu.vn/handle/UEH/62501
stu_7d2bce0d0e69b137,68ed6d755f17a0990e13c7621b9a3a6691f39f9b6e2794323f11a0aaaeb6d494,Nữ,Kinh tế,kinh te,24,6,Lịch sử các học thuyết kinh tế,lich su cac hoc thuyet kinh te,276765025,"Combo Sách Tìm Hiểu Về Kinh Tế Thế Giới: Đồng Tiền Lên Ngôi - Lịch Sử Tài Chính Thế Giới + Các Triết Gia Thế Tục - Cuộc Đời, Thời Đại Và Tư Tưởng Của Các Nhà Kinh Tế Vĩ Đại (Omega Plus)",22.28,low,UEH/61322,Nghiên cứu về các nhân tố ảnh hưởng đến trải nghiệm sự hứng thú hăng say - học tập & hiệu quả học tập qua kênh học trực tuyến của sinh viên Đại Học Kinh Tế Tp. Hồ Chí Minh,13.94,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,446000,0.0,0,,kinh tế thế giới,https://tiki.vn/combo-sach-tim-hieu-ve-kinh-te-the-gioi-dong-tien-len-ngoi-lich-su-tai-chinh-the-gioi-cac-triet-gia-the-tuc-cuoc-doi-thoi-dai-va-tu-tuong-cua-cac-nha-kinh-te-vi-dai-omega-plus-p276765025.html?spid=276765026,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Nguyễn Tú Văn,https://digital.lib.ueh.edu.vn/handle/UEH/61322
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,1,Tư duy thiết kế,tu duy thiet ke,241791153,Bộ Công Cụ Tư Duy Thiết Kế,100.0,high,UEH/62528,Áp dụng của tư duy thiết kế vào chuyển đổi số: lý thuyết và bài học thực tiễn,100.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,213200,5.0,7,102.0,thiết kế nghiên cứu,https://tiki.vn/sach-bo-cong-cu-tu-duy-thiet-ke-p241791153.html?spid=241791154,exact_course_in_title; exact_course_in_secondary_text,2021,Book Series,0,TS. Cao Quốc Việt; ThS. Nguyễn Tấn Trung,https://digital.lib.ueh.edu.vn/handle/UEH/62528
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,2,Quản lý đổi mới sáng tạo,quan ly doi moi sang tao,5503097,Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,43.24,medium,UEH/61324,"Tác động của cảm nhận trách nhiệm xã hội doanh nghiệp đến hành vi xanh và hành vi đổi mới sáng tạo của nhân viên, trường hợp các doanh nghiệp dệt may trên địa bàn tỉnh Bình Dương",49.54,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; major_context_tokens,128900,4.2,23,1095.0,business administration; business management; business strategy,https://tiki.vn/sach-harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=5503099,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,2021,MASTER'S THESES,0,Phạm Trần Thiên Lý,https://digital.lib.ueh.edu.vn/handle/UEH/61324
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,3,Khởi nghiệp công nghệ,khoi nghiep cong nghe,260922789,"Khởi nghiệp công nghệ – Máu Bẩn (Bad Blood - Ảo tưởng, tham vọng, bí mật & sự dối trá trong vụ lừa đảo lớn nhất...)",98.11,high,UEH/63582,Vai trò trung gian của động lực phục vụ công trong mối quan hệ giữa trách nhiệm xã hội cá nhân và ý định khởi nghiệp xã hội,30.69,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,191000,0.0,0,1.0,nghiệp vụ buồng phòng,https://tiki.vn/khoi-nghiep-cong-nghe-mau-ban-bad-blood-ao-tuong-tham-vong-bi-mat-su-doi-tra-trong-vu-lua-dao-lon-nhat-p260922789.html?spid=263589411,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Võ Thị Kim Thoa,https://digital.lib.ueh.edu.vn/handle/UEH/63582
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,4,Dữ liệu lớn và ứng dụng,du lieu lon va ung dung,29810872,Dữ Liệu Lớn - Big Data ( Tặng Bookmark Sáng Tạo ),45.55,medium,UEH/62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,37.49,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,149000,0.0,0,2.0,cơ sở dữ liệu; data science; data analytics; data engineering; big data,https://tiki.vn/du-lieu-lon-big-data-tang-bookmark-sang-tao-p29810872.html?spid=274059541,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,Book Series,0,Nguyễn Quỳnh Hoa; Huỳnh Kiều Tiên; Hay Sinh; Trần Bích Vân; Nguyễn Kim Đức; Nguyễn Thị Tuyết Nhung,https://digital.lib.ueh.edu.vn/handle/UEH/62516
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,5,Phát triển sản phẩm số,phat trien san pham so,278719586,Hành trình từ di sản đến phát triển công nghiệp văn hóa trong kinh tế sáng tạo,19.5,low,UEH/61691,Giải pháp nâng cao sự thành công của các dự án nghiên cứu và phát triển sản phẩm mới trường hợp Công ty Cổ phần Marico South East Asia,64.1,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,250000,0.0,0,7.0,kinh tế phát triển,https://tiki.vn/hanh-trinh-tu-di-san-den-phat-trien-cong-nghiep-van-hoa-trong-kinh-te-sang-tao-p278719586.html?spid=278719587,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thanh Tâm,https://digital.lib.ueh.edu.vn/handle/UEH/61691
stu_78154b5a77260fcf,8e34c9074e426759e751e6b5aaef063a396e152c7fccb882b61660b62649a9c1,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,25,6,Chiến lược đổi mới,chien luoc doi moi,278049242,Combo Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Alpha Books) + Chiến Lược Đầu Tư Vàng Sinh Lời (AZ Việt Nam),26.41,low,UEH/61417,Hoàn thiện chiến lược cạnh tranh cho công ty trách nhiệm hữu hạn thực phẩm quốc tế Nam Dương,22.78,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,233000,0.0,0,1.0,đầu tư,https://tiki.vn/combo-dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-alpha-books-chien-luoc-dau-tu-vang-sinh-loi-az-viet-nam-p278049242.html?spid=278049243,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Thái Hưng,https://digital.lib.ueh.edu.vn/handle/UEH/61417
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,1,Trí tuệ nhân tạo,tri tue nhan tao,279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,100.0,high,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,82.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,123200,0.0,0,4.0,trí tuệ nhân tạo,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,exact_course_in_title; exact_course_in_secondary_text,2021,Book Series,0,TS. Ngô Minh Vũ; TS. Nguyễn Hữu Huân,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,2,Học máy nâng cao,hoc may nang cao,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,35.33,medium,UEH/61960,Different firm responses to the COVID-19 pandemic shocks: machine-learning evidence on the Vietnamese labor market,25.03,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,318700,0.0,0,19.0,machine learning,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2023,INTERNATIONAL PUBLICATIONS,0,Le L.H.V.; Huynh T.L.D.; Weber B.S.; Nguyen B.K.Q.,https://digital.lib.ueh.edu.vn/handle/UEH/61960
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,3,Xử lý tín hiệu số,xu ly tin hieu so,651754,"Hướng Dẫn Soạn Thảo Hợp Đồng Theo Bộ Luật Dân Sự Số 91/2015/QH13: Kinh Nghiệm Soạn Thảo, Xử Lý Tranh Chấp, Biện Pháp Phòng Tránh Rủi Ro Pháp Lý",8.5,low,UEH/63184,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,8.75,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,260000,5.0,1,19.0,luật cạnh tranh,https://tiki.vn/sach-huong-dan-soan-thao-hop-dong-theo-bo-luat-dan-su-so-91-2015-qh13-kinh-nghiem-soan-thao-xu-ly-tranh-chap-bien-phap-phong-tranh-rui-ro-phap-ly-p651754.html?spid=652119,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Thiệu Văn Hùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,4,Điều khiển tự động,dieu khien tu dong,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,38.79,medium,UEH/61273,"Ảnh hưởng của lòng tin, công bằng tương tác, quyền sở hữu tâm lý và vai trò trung gian của gắn kết cảm xúc đến hành vi chia sẻ tri thức trong các công ty tự động hóa tại Thành phố Hồ Chí Minh",14.84,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,249000,5.0,1,1.0,công nghệ thông tin,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Ngô Tấn Tài,https://digital.lib.ueh.edu.vn/handle/UEH/61273
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,5,Thị giác máy tính,thi giac may tinh,279380903,Giáo trình Thị giác máy tính,100.0,high,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,9.29,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,137750,0.0,0,,mạng máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Phạm Tiến Dũng,https://digital.lib.ueh.edu.vn/handle/UEH/61149
stu_97051adf16f5b55c,079a7fa11ed662392baef93af738963d3248c656a196ef660d1ca76fb61637cb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,6,Hệ thống nhúng,he thong nhung,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,77.7,high,UEH/62539,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,94.12,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,249000,5.0,1,1.0,công nghệ thông tin,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,Book Series,0,Nguyễn Quốc Anh; Dương Nguyễn Thanh Phương; Nguyễn Văn Luông; Trần Thị Mỹ Liên; Lê Hữu Hưng,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,1,Mật mã học,mat ma hoc,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,37.69,medium,UEH/61233,"Đánh giá tác động của sự hiện diện xã hội, sự hiện diện giảng dạy và sự hiện diện nhận thức đến sự hài lòng của học viên trong học tập trực tuyến tại Thành phố Hồ Chí Minh",9.32,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,129000,5.0,14,91.0,công nghệ thông tin,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Cao Việt Mỹ,https://digital.lib.ueh.edu.vn/handle/UEH/61233
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,2,Bảo mật mạng máy tính,bao mat mang may tinh,271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,21.85,low,UEH/63911,"Tác động của tính bảo mật, sự riêng tư, danh tiếng của nhà cung cấp và thái độ của người tiêu dùng đến ý định mua sắm trực tuyến",9.87,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,120000,5.0,1,5.0,mạng máy tính,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Nguyễn Thanh Mai,https://digital.lib.ueh.edu.vn/handle/UEH/63911
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,3,An toàn hệ thống thông tin,an toan he thong thong tin,403233,Hệ Thống Thông Tin Kế Toán (Tập 3),26.64,low,UEH/63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,32.53,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,85000,4.0,1,24.0,chuẩn mực kế toán,https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thái Bình,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,4,Kiểm thử xâm nhập,kiem thu xam nhap,278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,12.21,low,UEH/63133,"Đánh giá ảnh hưởng của xâm nhập mặn đến thu nhập của nông dân ở huyện Cần Đước, tỉnh Long An",14.04,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,23750,5.0,521,157.0,top_books,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Phạm Nguyễn Chí Huy,https://digital.lib.ueh.edu.vn/handle/UEH/63133
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,5,Pháp lý an toàn thông tin,phap ly an toan thong tin,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,20.69,low,UEH/63472,Hoàn thiện hệ thống thông tin kế toán nhằm đáp ứng yêu cầu quản lý tại Trường Cao đẳng Nghề Thành phố Hồ Chí Minh,7.4,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,129000,5.0,14,91.0,công nghệ thông tin,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Bùi Ngọc Thanh Trang,https://digital.lib.ueh.edu.vn/handle/UEH/63472
stu_6b7ae1fe7f01726e,d00a62576b68b6574b7db101645269ff0878a194b63d20f94eab2c7ef376065d,Nữ,An toàn thông tin,an toan thong tin,23,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,40.14,medium,UEH/63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,32.67,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,205000,2.0,4,18.0,quản trị rủi ro ngân hàng,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Lê Thanh Sơn,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_9a99cab13f687d92,45e4f5ca4ee911495e4aac4462766426a5107b8c2a15cb0850a6670f7a5e3666,Nữ,Kinh doanh quốc tế,kinh doanh quoc te,24,1,Thương mại quốc tế,thuong mai quoc te,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",76.84,high,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,85.35,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,89000,5.0,1,34.0,thanh toán quốc tế,https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,exact_course_in_title; exact_course_in_secondary_text,2022,MASTER'S THESES,0,Ngô Quỳnh Giao,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_9a99cab13f687d92,45e4f5ca4ee911495e4aac4462766426a5107b8c2a15cb0850a6670f7a5e3666,Nữ,Kinh doanh quốc tế,kinh doanh quoc te,24,2,Quản trị kinh doanh quốc tế,quan tri kinh doanh quoc te,273136011,Giáo Trình Cao Học - Quản Trị Kinh Doanh Quốc Tế_KT,68.99,high,UEH/61662,Reading list for course International Business Management,11.37,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,350000,0.0,0,2.0,kinh tế chính trị,https://tiki.vn/giao-trinh-cao-hoc-quan-tri-kinh-doanh-quoc-te_kt-p273136011.html?spid=273136012,partial_course_tokens_in_title,2021,International Business Management Course,0,Unknown,https://digital.lib.ueh.edu.vn/handle/UEH/61662
stu_9a99cab13f687d92,45e4f5ca4ee911495e4aac4462766426a5107b8c2a15cb0850a6670f7a5e3666,Nữ,Kinh doanh quốc tế,kinh doanh quoc te,24,3,Luật thương mại quốc tế,luat thuong mai quoc te,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",34.02,medium,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,33.84,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,89000,5.0,1,34.0,thanh toán quốc tế,https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Ngô Quỳnh Giao,https://digital.lib.ueh.edu.vn/handle/UEH/63972
