student_token,student_hash,student_code_masked,student_name_initials,gender,major,major_norm,cohort,privacy_level,contains_raw_pii,contains_debug_masks,mapping_scope,token_version,privacy_transform_version
stu_ecda1134f617c04a,f74b382018a081dc6360d62d6ebdfd80f0246882c4cc03fd3379e8bcc5fd1d15,312410*****,Đ.T.N.,Nam,Kinh doanh số,kinh doanh so,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_743cb8052f06d221,21072e0317ae275efaf2bbcf74b9131b9d92f50deddcbc13d12424ecebdbcc79,312510*****,P.G.Q.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_9d3e1c86df58cf47,5323741d7d9034071af8a3044c2cbd2111e7572b7b349ceb0e7b83a572dffee2,312310*****,N.T.T.,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_827286e51d204d6c,795f4482896bc54861141eda3552f981f64b399ddfd7bebbd69acb3bf24d2232,312310*****,H.L.H.,Nữ,Toán tài chính,toan tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5ac364dcce87c5cd,c7f0a1ef543945ad6fcce2f661c2a27cf81d8aeb69e63c6aba0614aa0b7f5a2e,312510*****,V.Đ.C.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b904e5dbc1b570cd,25e934eead299aacf0ab06f07517cb2b87fe48f4094a76528b50164aad1d01b7,312310*****,Đ.B.U.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f7830142448431be,681eb469f9f6c5741d0479b9c4dfa59d157978392ee0a905d90ce870bfabb714,312310*****,T.B.D.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7e8dd8e5ce0b2ac9,a625362d272ecc08e0205d1b6cf81c38eb6f5e6a2511c1350342ec7ffe41471f,312510*****,Đ.N.L.,Nữ,Ngân hàng,ngan hang,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_93af390de9f476a5,88d4b6e436f50b418216b22ba4c89076abc0dafac15592625be10f1913cfdf50,312410*****,B.N.H.,Nữ,Kinh doanh số,kinh doanh so,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_55eab45189606d50,cd3a61faf035ee4530a9538aec535ef998a1109efcbfd70f0cbf2189ad518ecb,312510*****,T.A.T.,Nam,Thị trường chứng khoán,thi truong chung khoan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_456ada0508e35a13,f52afa1cac41b18c52aa1bd087703184a9b8a58dc5700952779f125738c31349,312310*****,T.L.D.,Nữ,Thị trường chứng khoán,thi truong chung khoan,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_cd8a36f479676bd6,395fd188ac002e53d690091ff04ae0c1f6cecd3bebc1c24e72a3f08686dac185,312410*****,Đ.T.A.,Nam,Kinh doanh số,kinh doanh so,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3c11f0060f6153e4,afce0186353ae25152def909fe2a8b05763a1e1c8198914495f2436da4621170,312510*****,P.T.N.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_193534051e5f500d,58e7ec15bab04d4a8cce735285083813804843f380d06368bf991f974992a33c,312410*****,V.M.K.,Nam,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b5c65e933ea4d5e1,0ceba7b8d174832b2e98b1a6861aec346c74bc695d23a749b6edc197d7702673,312310*****,P.H.S.,Nam,Kiểm toán,kiem toan,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5ef0a6823a74e0ce,30bbb264b2642e4a95f769392afb4564682c954476a90e6d0eec78e5adba8161,312410*****,Đ.G.M.,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_eb0854c1ac8eac53,583dce24109b0ac89a4af111bdda997e00397fe456dc534b6f0a7f79b6efb5b3,312310*****,L.Á.C.,Nữ,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c556dcccf2c099c0,5f3cf48d8366d0d0ce797074383a57882ae956f71f5f9a7a5601817cffad646f,312310*****,P.Đ.B.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e17e6b42ef569576,134ab4261c62128b68cfd6fc13102a3b64fdbe882ce0f12a29d0445c9dfce1ff,312410*****,M.G.V.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dfb2ff4200952aee,15ff0eeceb1fd90b8eb8f1e9d2992107c3aa2f9f662706d9ac5e349041b2c035,312410*****,L.H.V.,Nam,Kinh doanh thương mại,kinh doanh thuong mai,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a07b2ff0ed2a40d3,281fcae4c7c828b039e843c1a6089c747da2dc9114367ae75f75d07a8c29f06e,312310*****,P.Á.N.,Nữ,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_911fc1cc7197b3c5,a39667d05df61ed653cde3c66d53166d3f66fc35c043ef89d04031829b1f48e3,312410*****,H.G.N.,Nam,Quản lý công,quan ly cong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3f7cae46dd512963,4c037ddd899cd7d5516ae2ee634140b7a50168bc3893b3dc9a6b15b4c3eb9734,312410*****,B.Á.T.,Nữ,Kinh tế,kinh te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0549ea0f704e847d,4aa6b68d2f9d7c331189a2ffd60508c8cb6838125d89572ab373a2a30c817840,312310*****,Đ.A.V.,Nam,Bảo hiểm,bao hiem,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c4258628eef349e5,666aeb7e07620e4bf31ee51dc0fd5d90d75bdaaba9d16c97b350f662a81453d0,312410*****,Đ.H.T.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b750251e08537d11,4433399029c03a51b40225760ef8306186d188e98834ddcf8b6d0ce77c67f211,312410*****,Đ.H.V.,Nam,Công nghệ Tài chính,cong nghe tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7296be4a838d5efc,47405167f1f6cc6008a7363743e6607ae180017b36578b7420fa3b6640b59cd9,312510*****,M.Q.K.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_80b1f1c46d84b602,7c495b154551775f8ca49252f08598814a789dcfb4e77eeae78ac3f9e4cb42cf,312410*****,B.Q.N.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d4d119bfac395968,adf0c8b75056c7019ff6e995803f79796f7167a608fd26c1b8f8116dc43664e1,312410*****,L.B.L.,Nữ,Marketing,marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_356253cce1e55691,41fed377b42d3d8472e318256fdcef44d4cb2fee7eee2870ba6ae9293d7559c6,312510*****,P.L.Ý.,Nữ,Công nghệ Marketing,cong nghe marketing,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5b257cc72552ab01,6756bc18c9f7ae99d47619dbf28f5ed9b147105f325ffebfca2ac1751d46a1ff,312410*****,D.M.P.,Nam,Quản lý công,quan ly cong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_54f7e6d4f4378bd1,2935688d5c8b1f0b0714c979bf901a87c6f4604843955fbb9fa25a2e055f50f7,312310*****,M.Đ.Q.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_607a62db47935d70,3d67638de726a94f972e904ecb4f9d598577122ff5488e938fcb78f2326a1101,312510*****,L.Q.H.,Nam,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2135869b694b0b8d,5fe913341bf33e8604161cc90acd6b9b736ca355b6801d222a6eaf20c406c1f8,312310*****,D.H.P.,Nam,An toàn thông tin,an toan thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_67afa1617cb21661,502e399df70f09724df9adf326bdfcd699e157fa81271cdc22b7ad0c4ceec29d,312510*****,P.B.P.,Nữ,Kinh tế đầu tư,kinh te dau tu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1b9d2cb9de4bf3ac,b8b9cf5762830c1295d40d5e8bc1809cb36420e73737e84838f4dc56c2f507b1,312510*****,N.T.D.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2dd01d8a1736beca,c4915ed9ae8fea2d79287cd5dbad4119bf357a11d0a9834f2eab1f0a46529d9f,312510*****,H.K.C.,Nữ,An toàn thông tin,an toan thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ac6b5bd89183e807,373893fc3ed1b73b6341355b1f214b3b38ca57c8f92dc4749d44f537621b1279,312510*****,L.T.D.,Nam,Kinh tế,kinh te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6ee24ff5bb5871d1,de78246c5a33f10c9637cc9cf1603d100284863ce69e28e1d3e1be5485005fc2,312310*****,T.P.P.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8387d0a87e334133,e427d10ff8658fd8c6556c7e7d84aff188fce1be528359741fa07b2ce551b590,312410*****,L.B.L.,Nữ,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d63e974b21e139b6,41cce3c0c08341a90692a0561d4450f3d3da10029ac08442426f9ad084304a68,312310*****,Đ.P.H.,Nữ,Quản trị kinh doanh,quan tri kinh doanh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0ce8c63eca29cafa,a08a05e5d86cae40a9be5224b866f4b3ecffedfbd2351049688a506ed3ad1af9,312510*****,N.H.A.,Nam,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8b61224bc2a856bf,ded3d056b009be4d00ba6fb33c270f32c54d835d26cb9198da6d93af1ccba6c8,312510*****,H.T.H.,Nữ,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5582c06c981ed8d4,4194cab565ceffe26663f90517ae714edc2d36beda39917582653a2951fda41a,312410*****,M.N.T.,Nữ,Luật kinh doanh quốc tế,luat kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7011680202c8c17e,36ea263f6b17e2e54d9d3b13dcb2cdba18d3f761c78c8f06305b1a3a6e009121,312410*****,Đ.B.L.,Nữ,Tài chính,tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d09c07dbee58e7ea,4606c0359a2626d97a76c344f90b298110dca3a1905ed66a57fac10172ac8723,312510*****,V.H.N.,Nữ,Marketing,marketing,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ffd70c87bda1a767,2f4697928c75bb8bad7c63f2247403281260ff195283783981d2d2dedba65de3,312510*****,T.T.Y.,Nữ,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_42baef09b3c8eaa1,5ce8de58d0f47b021116038084eefd4243d5e567be995fe94b339ae7111181ae,312510*****,T.A.C.,Nam,Quản trị kinh doanh,quan tri kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7620ff14cf3687cc,9e8fe6838dc517309ef63ca5e1f4b04936cf84a641d21d3a974529d9f9951956,312510*****,D.H.D.,Nữ,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_78c3007d9c0e9cb9,b290b373b475f08a3d50b2b4508140e7dd4719bd087e59626babb8b284d8e50e,312510*****,L.H.K.,Nam,Thị trường chứng khoán,thi truong chung khoan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_fab6368d60d00dd6,dbc109f18022acdf69940a6e51a7b7f0cba0020e8a753990b9b846856613f47f,312510*****,L.T.T.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e20a318678451b2d,e3ded48160082bf7aa68a35ec8c9b600f057c52b66527042fdd55e9969da72a6,312510*****,N.T.N.,Nữ,Quản lý công,quan ly cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_295fc88c4a9c9cd7,140158839d2273276357aaf1b329e2f7454764f86bffaa89241eb5e977aafbf6,312310*****,T.K.C.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ffd41d2204d51a01,957d2d312a3f305ec40598fb47f121484b59276b3f00e3a52ec81eb2d84f5d7d,312510*****,Đ.G.A.,Nam,Quản trị kinh doanh,quan tri kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_156454d42c624414,ba3b3928bee8cceb0776bc4671d4814bd610daf50a35474eb7b38e06f9ddba1f,312410*****,Đ.H.N.,Nam,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_15651e10343d82cc,3a3b9e255b92b69141284693c64bfae6b5673c03c278131ab639664c74267b6a,312310*****,V.K.A.,Nữ,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6af0bc9e8676fe10,4fdc0cd563454edf6ab0bb8e843ad9d02272c0cd0168e19de6fddfeda4f27974,312510*****,D.T.K.,Nam,Công nghệ thông tin,cong nghe thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_db84bbe051523307,5561598c6bf507095a62b9816081567f44e0391aa1def728eba4947599c327c8,312510*****,H.H.C.,Nữ,Khoa học máy tính,khoa hoc may tinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e82f884f052e22aa,151463396a91dfbe5597155c636fcddb4fba335e424c3f2705ea47c6795bfa4b,312310*****,L.Đ.T.,Nam,Kinh doanh số,kinh doanh so,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8579677ab059acb2,acfbae9bb8faf431809e16a3e4d32b05ad0793041cc546ee2e10253ae1a39cf9,312510*****,P.G.S.,Nam,Khoa học dữ liệu,khoa hoc du lieu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_9c7239e2b36f8590,8fd4d3ea77d8fd791a890802e5480a8826b9ca423fd547a0917aeee64eda448a,312510*****,T.M.V.,Nam,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_66968d95e7ea4fed,65b660e71b08e483bb84070888412e64e169344ce389be5e14cf935703d57a61,312410*****,L.B.T.,Nữ,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_398205d4e707eddf,70d47581c402d54aa257c4a49c881409856dfe3310945a1605dda8be73e3b028,312410*****,Đ.Đ.A.,Nam,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_08106e5e4f15a253,b922d6e819f0ab1ea1a4297daea2502e28433232737820f337cbc7dff1ae63a4,312410*****,Đ.T.H.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_82453bf9ec29959e,770b96a1316c4b59c9ba549863577fafbad47ea095abdc863f1350e84f91edd8,312510*****,M.K.P.,Nữ,Toán tài chính,toan tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7a19c24d595fee72,b727688d8db99c573c1e646c4f1994bbfa204c7d74839d881b631c1804d2bdef,312410*****,T.P.T.,Nữ,Kiểm toán,kiem toan,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3c0cd7750e52d2b0,b0ee3c24b9ae6ab9a6cbd57327dcb40b297b44ca2a0bddadf94b92b427d7b3aa,312510*****,Đ.T.K.,Nam,Khoa học dữ liệu,khoa hoc du lieu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_da58fd22cf446b18,422d08789a47fcf2c8a6601a06d2268e2b5edfc3edf711804e6dc6f9fa7f0616,312510*****,L.V.T.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_802cc997b260f976,0197a27ef216de80d0ab94399177c824810689f597e1386acc542c9e5a252ccb,312510*****,Đ.B.N.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2a4d5e630e5c4676,f4cdf3b54fcbab05098f476b3f1bcce74f1837ff52c7679fe615d7bf0f1b7d3c,312310*****,M.H.B.,Nam,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_247307a8ab438387,f9d15a7dc09dd9fe283f81048599b76e4bf23642facfbe8052781d863e014bb8,312510*****,P.H.T.,Nam,Kế toán công,ke toan cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dcafdef845af6a8f,de78aba16f8e73fcd7928ed39bf44c2a665706205129cfc72ea21237dc1fbc13,312410*****,P.M.N.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dcee7abb6562203f,d999c51b9ee19592225eac0d6f9ddb17c9c772081b14230b8a29df5ae59131ca,312410*****,D.T.T.,Nam,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_41e54387efdd3cf1,b1937424827d33c8ebab89f3ec9eac911922fb586c47f93844a94016b83fbc77,312410*****,V.V.T.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ead5cbb7b326ed22,b495e4e83e91424088d122b6b325a4b22a17190aa9d3e4255581d2d5e753ce75,312410*****,V.N.T.,Nữ,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4d726705918a6300,e47e6bde33aa8c8fc4cc6a866baeb808b907473b13f63ac531b4849dd9676ea6,312410*****,H.Á.H.,Nữ,Công nghệ Marketing,cong nghe marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e57d3e6d459e1d47,ea9f2cddc3d9c6b87aae64ef445fb227cefb6cf375048b494bf9f9c173282f31,312510*****,M.H.V.,Nam,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_12d7d72b0b434de2,906531d32397bafda29c1b84a209a0418e2c5b4e521ab2d768930299741937e6,312310*****,L.G.N.,Nam,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_17319b43a1747938,19e12830d32063d5f889843ab143f88c964cd54b7f8270078679fbfe243c97df,312310*****,N.V.T.,Nam,Ngân hàng,ngan hang,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4e4607dcb4222eb7,09817ace505e2238d6b43c9a2e0957746d3eb1597d52d1ddd10296e590da7a90,312310*****,H.L.A.,Nữ,Kiểm toán,kiem toan,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6706bb59e586ca37,56828e8d2f56301458679233fbc8c394317d22c23ff7ba1682d24d58e67c6197,312510*****,N.P.D.,Nữ,Tài chính,tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4562b634ff152b3d,8ff5fca6a153521ca906555641560eac83c00b89a5afe8dd2c44c9de7e4e4846,312310*****,L.T.Y.,Nữ,Toán tài chính,toan tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_27648bdfceaf7769,275e6bb515aff24e223153979e272937a328d1494b4e1105fb9eaa472918e2c4,312410*****,H.T.D.,Nữ,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_029f263039081be7,e6b83935f59e05da918c5e57064a82052b18cdf7000374149ac64dc1566e82e9,312510*****,D.T.L.,Nam,Kinh tế,kinh te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_85728ee71869da74,7c8b946093b635e85b4e6334a6b0c93f45df7f9ece3e9c406d7557dccf96fe7d,312510*****,P.K.T.,Nữ,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_49975c4d78f32aa6,757faa03f377fd8d20c76c66066998815a008d8e0eea56e3313b320b4cc5d737,312510*****,L.T.T.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e7b34a6e84608917,973c4b5d2dd89b3f9ef39f45d2ab97a04b394cbe1468a051d4f6f42267c6521c,312310*****,N.G.M.,Nam,Hệ thống thông tin quản lý,he thong thong tin quan ly,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_803a6d46468e3884,45e11a3bdd21cf547404d632e982de4113c3f75df74d24fe4998a856897bafb8,312410*****,L.H.T.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dea67ca28550bb42,1f36ff1e294c4cbc20be14d1d61411f275cb90e930ec0aac0bbfc6947e8efdae,312310*****,B.V.T.,Nam,Bảo hiểm,bao hiem,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8391601d41851392,85dde11369f6aeb83324e025114296ed08ed76c5b8f03e8203ace4dd904f8b8b,312310*****,L.N.Y.,Nữ,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1a658067260e2917,03b1b078f162ab3f491b82408e0cc561e010e5fa5516a18b729840aa49fa1cdf,312310*****,L.V.Đ.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_aa513055375b63da,3182e44d1de43d8f4e01b6ddc09a33d87929b77d1d097098784637fa3d9a2dd9,312310*****,N.M.B.,Nam,Bất động sản,bat dong san,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f35f14541de732da,476a58f11c1d28f9a151188e79ced6bb5b2c6ca388c26d9a7d045b7c2ca740f2,312310*****,T.H.D.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d53124e80c5718f7,69129281afc9dc3d23e9408491c52f273d2932767e2104438b414850cfe083ca,312410*****,L.Q.T.,Nam,Công nghệ thông tin,cong nghe thong tin,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2fd3008efcbd4e0b,acdea16dfb5b535aa4cf0c05c580c75c5a545c43c914cb3f5528455b6201fee1,312510*****,P.L.V.,Nữ,Kinh doanh số,kinh doanh so,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5e7bbb5a0898038f,9454c497a7318b7c94d1324dae0690b438379b7fa705e15d2b70a005039720ad,312410*****,T.M.Q.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_627b671d477abbfd,4536198c24bfee1ef0bf979acede3c639d7ff19d08f898984407a8920c53f3f3,312310*****,N.M.S.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_03d337a552253baf,fdd60d7e105a02bdbf4b0e80f8f32b888f261160eedab18a575e1c1ecb752e79,312310*****,T.V.H.,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c770a43cc26e0012,4f500bfc49f3f7edfbe9c4961e9dd6b56663af9e2f1080f89ef07b8926a5b692,312510*****,H.T.T.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_abb9f5ee51a7fc80,423cd5788f32c05e7e28795ae0412004a59589c864ca82dc1bc680a6499b6130,312310*****,L.G.P.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_698d5ed6fb9b1e5d,d07c3b016ed49232d2a6eb2792b24b324fcb41bdca958a83e2240bfcf9a351ad,312510*****,P.M.N.,Nam,Luật kinh doanh quốc tế,luat kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_235a25e3735e0478,03d34d78ee88309b30f0d7f942691fcee512139ae3b969747af1537236722ebb,312410*****,H.G.B.,Nam,Thị trường chứng khoán,thi truong chung khoan,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_37519a034e27d6fb,c648359304784bee9ed0f1b798ec124af0862c120064499c6ae3e7fa4877d572,312510*****,Đ.T.T.,Nam,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_9e7659cc121f33e0,99271b132883cf75502f302e368d7f2ad125adbf93badb12875b34eda7de500c,312510*****,P.H.D.,Nam,An toàn thông tin,an toan thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_12a74a388bc39122,d527d3b7e0e42328754b4cc8ef38ef80b8e93a588549e8cb280dc593dd1e9ec6,312510*****,D.Q.N.,Nam,Kinh tế,kinh te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ba93ef88bb2c2b71,b986fbc9c0da4674c0ad15ed2f33157a7a9bd5254fd2ff127e362054539add06,312310*****,L.A.K.,Nam,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_682fd8ed20d6d28b,bb646bf4db708aeb397c46038212e2e2f3ffca32453ee451bfd6898e7f1b24a4,312510*****,Đ.T.L.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e5de4d9ee0bcb2fb,7851453a537e99f2e13e3eb6ee1b470c9ab38973489a8a79d729524d04cbe324,312410*****,T.T.C.,Nữ,Marketing,marketing,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c331167b55e05d8c,05d250c839ceeac56e31dcebecbc69aea1ff843857fcf62612d920db98cce0be,312310*****,L.H.D.,Nam,Toán tài chính,toan tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_89b9e3905033e4ea,2b0d17e46b96ba30f87c7269ea03c9f276cc76bf8157b9066c228d8d0d22fe60,312310*****,T.L.P.,Nữ,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_991179f4d919cf36,c70e37d99837702983b44c7c952e4814e3e550d9d1eaf24043b575fd7b766398,312310*****,V.T.P.,Nữ,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,restricted,False,True,student_identity,token_v1,privacy_v1
