major,major_norm,course,course_norm,rank,resource_type,resource_id,resource_title,score,confidence,match_reason,url,price,rating_average,review_count,quantity_sold,source_keys,year,collection,views,authors,popularity_score
Kiểm toán,kiem toan,Chuẩn mực kiểm toán quốc tế,chuan muc kiem toan quoc te,2,ueh_repository,UEH/62462,Hoàn thiện quy trình kiểm soát chất lượng nhầm nâng cao chất lượng dịch vụ kiểm toán báo cáo tài chính tại Công ty TNHH Tư vấn - Kiểm toán S&S,15.65,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62462,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Khánh Duyên,
Kiểm toán,kiem toan,Chuẩn mực kiểm toán quốc tế,chuan muc kiem toan quoc te,3,ueh_repository,UEH/62738,Giải pháp nâng cao chất lượng dịch vụ công ty TNHH kiểm toán KMF,15.65,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62738,,,,,,2021,MASTER'S THESES,0,Thái Kim Liên,
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,1,tiki_book,274869688,Từ Điển Kế Toán Và Kiểm Toán Anh - Việt (Dictionary Of Accounting And Auditing),30.48,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/tu-dien-ke-toan-va-kiem-toan-anh-viet-dictionary-of-accounting-and-auditing-p274869688.html?spid=275454707,399000,0.0,0,3,accounting; financial accounting; auditing,,,,,1.3863
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,2,tiki_book,169490167,Kiểm Toán Độc Lập Và Những Kỹ Năng Chuyên Nghiệp Thành Công,22.33,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-kiem-toan-doc-lap-va-nhung-ky-nang-chuyen-nghiep-thanh-cong-p169490167.html?spid=169490168,148000,4.5,17,117,kiểm toán; sách kiểm toán; kiểm toán nội bộ,,,,,13.6062
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,3,tiki_book,177234550,Kiểm toán độc lập và những kỹ năng chuyên nghiệp để thành công,22.33,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/kiem-toan-doc-lap-va-nhung-ky-nang-chuyen-nghiep-de-thanh-cong-p177234550.html?spid=177234554,181090,5.0,10,45,kiểm toán; sách kiểm toán; kiểm toán nội bộ; kỹ năng mềm,,,,,12.4255
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,1,ueh_repository,UEH/62738,Giải pháp nâng cao chất lượng dịch vụ công ty TNHH kiểm toán KMF,20.63,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62738,,,,,,2021,MASTER'S THESES,0,Thái Kim Liên,
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,2,ueh_repository,UEH/62942,Hoàn thiện quy trình đánh giá và xử lý rủi ro kiểm toán trong giai đoạn lập kế hoạch tại Công ty TNHH Tư vấn - Kiểm toán S&S,20.63,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62942,,,,,,2021,MASTER'S THESES,0,Lê Thành Long,
Kiểm toán,kiem toan,Kiểm toán CNTT,kiem toan cntt,3,ueh_repository,UEH/61445,Các nhân tố ảnh hưởng đến quyết định nghỉ việc của trợ lý kiểm toán tại TP. Hồ Chí Minh,20.63,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61445,,,,,,2021,MASTER'S THESES,0,Tạ Luân,
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,1,tiki_book,274869688,Từ Điển Kế Toán Và Kiểm Toán Anh - Việt (Dictionary Of Accounting And Auditing),26.12,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/tu-dien-ke-toan-va-kiem-toan-anh-viet-dictionary-of-accounting-and-auditing-p274869688.html?spid=275454707,399000,0.0,0,3,accounting; financial accounting; auditing,,,,,1.3863
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,2,tiki_book,277446496,"- Luật kiểm toán nhà nước ( SĐ, BS năm 2019) - Quốc Hội - NXB Lao Động",22.78,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-luat-kiem-toan-nha-nuoc-sd-bs-nam-2019-quoc-hoi-nxb-lao-dong-p277446496.html?spid=277446497,20000,0.0,0,,kiểm toán nội bộ,,,,,0.0
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,3,tiki_book,169490167,Kiểm Toán Độc Lập Và Những Kỹ Năng Chuyên Nghiệp Thành Công,19.33,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-kiem-toan-doc-lap-va-nhung-ky-nang-chuyen-nghiep-thanh-cong-p169490167.html?spid=169490168,148000,4.5,17,117,kiểm toán; sách kiểm toán; kiểm toán nội bộ,,,,,13.6062
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,1,ueh_repository,UEH/61237,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,29.31,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61237,,,,,,2020,MASTER'S THESES,0,Lê Văn Tuyên,
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,2,ueh_repository,UEH/63420,Hoàn thiện hoạt động kiểm toán kinh phí sự nghiệp môi trường tại Kiểm toán Nhà nước khu vực XIII,28.04,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63420,,,,,,2021,MASTER'S THESES,0,Nguyễn Văn Tiệp,
Kiểm toán,kiem toan,Kiểm toán hoạt động,kiem toan hoat dong,3,ueh_repository,UEH/61300,Công tác giám sát lập báo cáo tài chính của Ban kiểm soát và hoàn thiện với định hướng xây dựng Ủy ban kiểm toán tại Tổng công ty Cảng hàng không Việt Nam- CTCP (ACV),22.1,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61300,,,,,,2020,MASTER'S THESES,0,Nguyễn Thanh Tâm,
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,1,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",86.34,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,291700,5.0,2,18,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,,,,,9.5924
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,2,tiki_book,243300009,Kiểm toán nội bộ trong doanh nghiệp,86.34,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/kie-m-toa-n-no-i-bo-trong-doanh-nghie-p-p243300009.html?spid=243300010,116000,5.0,1,24,kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ,,,,,9.2586
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,3,tiki_book,272452952,Kiểm Toán Nội Bộ Trong Doanh Nghiệp (14),86.34,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/kiem-toan-noi-bo-trong-doanh-nghiep-14-p272452952.html?spid=273698073,113580,0.0,0,5,kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ,,,,,1.7918
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,1,ueh_repository,UEH/61472,Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam,85.83,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61472,,,,,,2020,MASTER'S THESES,0,Trịnh Đức Tâm,
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,2,ueh_repository,UEH/61237,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,25.22,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61237,,,,,,2020,MASTER'S THESES,0,Lê Văn Tuyên,
Kiểm toán,kiem toan,Kiểm toán nội bộ,kiem toan noi bo,3,ueh_repository,UEH/62542,Con đường chuyển đổi số trong kiểm toán: cơ hội và thách thức,24.89,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62542,,,,,,2021,Book Series,0,TS. Nguyễn Hoàng Tố Loan,
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,1,tiki_book,201855074,405 Tình huống kế toán tài chính (Tái bản lần 3),28.4,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/405-tinh-huong-ke-toan-tai-chinh-tai-ban-lan-3-p201855074.html?spid=201855075,160300,4.6,7,50,kế toán tài chính; chuẩn mực kế toán; kiểm toán; sách kiểm toán,,,,,11.651
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,2,tiki_book,56602776,Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ,28.4,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777,268000,5.0,5,40,tài chính doanh nghiệp; kế toán; kế toán tài chính; kiểm toán báo cáo tài chính,,,,,11.4012
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,3,tiki_book,55420893,Kế Toán Tài Chính - Doanh Nghiệp Thương Mại Dịch Vụ,28.4,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p55420893.html?spid=55420894,235800,5.0,4,49,tài chính doanh nghiệp; kế toán; kế toán tài chính; kiểm toán báo cáo tài chính,,,,,11.3262
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,1,ueh_repository,UEH/61300,Công tác giám sát lập báo cáo tài chính của Ban kiểm soát và hoàn thiện với định hướng xây dựng Ủy ban kiểm toán tại Tổng công ty Cảng hàng không Việt Nam- CTCP (ACV),38.73,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61300,,,,,,2020,MASTER'S THESES,0,Nguyễn Thanh Tâm,
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,2,ueh_repository,UEH/61445,Các nhân tố ảnh hưởng đến quyết định nghỉ việc của trợ lý kiểm toán tại TP. Hồ Chí Minh,33.06,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61445,,,,,,2021,MASTER'S THESES,0,Tạ Luân,
Kiểm toán,kiem toan,Kiểm toán tài chính,kiem toan tai chinh,3,ueh_repository,UEH/63097,"Ảnh hưởng của áp lực quỹ thời gian kiểm toán, tính cách của kiểm toán viên đến hành vi đe dọa chất lượng kiểm toán tại các công ty kiểm toán ở TP. Hồ Chí Minh",29.99,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63097,,,,,,2021,MASTER'S THESES,0,Lê Thanh Tra,
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,1,tiki_book,533036,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,63.32,medium,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,53000,5.0,1,7,sách kiểm toán,,,,,8.1192
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,2,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",48.82,medium,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,291700,5.0,2,18,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,,,,,9.5924
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,3,tiki_book,274869688,Từ Điển Kế Toán Và Kiểm Toán Anh - Việt (Dictionary Of Accounting And Auditing),20.34,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/tu-dien-ke-toan-va-kiem-toan-anh-viet-dictionary-of-accounting-and-auditing-p274869688.html?spid=275454707,399000,0.0,0,3,accounting; financial accounting; auditing,,,,,1.3863
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,1,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,76.58,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61149,,,,,,2020,MASTER'S THESES,0,Phạm Tiến Dũng,
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,2,ueh_repository,UEH/61119,Ảnh hưởng của áp lực giảm ngân sách về thời gian kiểm toán đến tính độc lập và sự hoài nghi nghề nghiệp của kiểm toán viên tại TP.HCM,40.08,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61119,,,,,,2020,MASTER'S THESES,0,Hồ Thanh Vinh,
Kiểm toán,kiem toan,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,3,ueh_repository,UEH/62531,"Học tập suốt đời trong thế giới số: góc nhìn từ nghề nghiệp kế toán, kiểm toán",21.96,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62531,,,,,,2021,Book Series,0,TS. Trần Anh Hoa; TS. Phạm Trà Lam; TS. Đậu Thị Kim Thoa; ThS. Trần Thị Phương Thanh,
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,1,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",23.36,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,291700,5.0,2,18,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,,,,,9.5924
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,2,tiki_book,101860043,"NHỮNG QUY ĐỊNH MỚI VỀ KIỂM SOÁT QUYỀN LỰC TRONG CÔNG TÁC CÁN BỘ VÀ CHỐNG CHẠY CHỨC, CHẠY QUYỀN",22.27,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/nhung-quy-dinh-moi-ve-kiem-soat-quyen-luc-trong-cong-tac-can-bo-va-chong-chay-chuc-chay-quyen-p101860043.html?spid=275624590,250000,0.0,0,,kiểm soát nội bộ,,,,,0.0
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,3,tiki_book,276800918,- Tăng Cường Kiểm Soát Quyền Lực Trong Công Tác Cán Bộ Giai Đoạn Hiện Nay - NXB Chính Trị Quốc Gia,22.27,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-tang-cuong-kiem-soat-quyen-luc-trong-cong-tac-can-bo-giai-doan-hien-nay-nxb-chinh-tri-quoc-gia-p276800918.html?spid=277513886,152000,0.0,0,,kiểm soát nội bộ,,,,,0.0
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,1,ueh_repository,UEH/63346,Hoàn thiện kiểm soát nội bộ chất lượng dịch vụ hành chính thuế tại Cục Thuế tỉnh Tiền Giang,57.16,medium,partial_course_tokens_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63346,,,,,,2021,MASTER'S THESES,0,Trần Thị Minh Nguyệt,
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,2,ueh_repository,UEH/63457,Hoàn thiện kiểm soát nội bộ công tác kiểm tra thuế tại Chi cục Thuế khu vực Tây Hoà - Phú Hoà,55.19,medium,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63457,,,,,,2021,MASTER'S THESES,0,Huỳnh Thị Phấn,
Kế toán công,ke toan cong,Kiểm soát nội bộ khu vực công,kiem soat noi bo khu vuc cong,3,ueh_repository,UEH/62473,Vận dụng Intosai để hoàn thiện hệ thống kiểm soát nội bộ quy trình quản lý trang thiết bị y tế tại Bệnh viện Đa khoa Thống Nhất tỉnh Đồng Nai,50.25,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62473,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Mỹ Nhung,
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,1,tiki_book,278809094,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",75.08,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,275000,0.0,0,,sách kiểm toán; kiểm toán nội bộ,,,,,0.0
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,2,tiki_book,277914779,"Luật kiểm toán nhà nước ( SĐ, BS năm 2019)",74.69,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-luat-kiem-toan-nha-nuoc-sd-bs-nam-2019-p277914779.html?spid=277914780,20000,0.0,0,,kiểm toán nội bộ,,,,,0.0
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,3,tiki_book,277446496,"- Luật kiểm toán nhà nước ( SĐ, BS năm 2019) - Quốc Hội - NXB Lao Động",74.69,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-luat-kiem-toan-nha-nuoc-sd-bs-nam-2019-quoc-hoi-nxb-lao-dong-p277446496.html?spid=277446497,20000,0.0,0,,kiểm toán nội bộ,,,,,0.0
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,1,ueh_repository,UEH/61237,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,79.95,high,exact_course_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61237,,,,,,2020,MASTER'S THESES,0,Lê Văn Tuyên,
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,2,ueh_repository,UEH/63420,Hoàn thiện hoạt động kiểm toán kinh phí sự nghiệp môi trường tại Kiểm toán Nhà nước khu vực XIII,74.39,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63420,,,,,,2021,MASTER'S THESES,0,Nguyễn Văn Tiệp,
Kế toán công,ke toan cong,Kiểm toán nhà nước,kiem toan nha nuoc,3,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,41.4,medium,partial_course_tokens_in_title; exact_course_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61149,,,,,,2020,MASTER'S THESES,0,Phạm Tiến Dũng,
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,1,tiki_book,278731661,Kế Toán Quản Trị - Managerial Accounting,50.43,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/ke-toan-quan-tri-managerial-accounting-p278731661.html?spid=278731662,599000,0.0,0,1,accounting; financial accounting; kế toán quản trị; management accounting,,,,,0.6931
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,2,tiki_book,278663334,Kế Toán Quản Trị - Managerial Accounting - Từ Số Liệu Đến Chiến Lược - Alpha Books,50.43,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/ke-toan-quan-tri-managerial-accounting-tu-so-lieu-den-chien-luoc-alpha-books-p278663334.html?spid=278663335,539000,0.0,0,1,accounting; financial accounting; kế toán quản trị; management accounting,,,,,0.6931
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,3,tiki_book,53545648,Kế Toán Quản Trị,42.76,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-ke-toan-quan-tri-p53545648.html?spid=53545649,403000,4.7,114,773,sách kế toán; kế toán quản trị; nguyên lý kế toán; sách kiểm toán,,,,,18.469
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,1,ueh_repository,UEH/61314,Hoàn thiện hệ thống kế toán quản trị tại công ty CP Tagi Logistics,48.95,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; major_context_tokens,https://digital.lib.ueh.edu.vn/handle/UEH/61314,,,,,,2020,MASTER'S THESES,0,Nguyễn Kiều Giang,
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,2,ueh_repository,UEH/63168,Các nhân tố ảnh hưởng đến việc vận dụng kế toán quản trị tại các bệnh viện công lập trên địa bàn Thành phố Hồ Chí Minh,48.52,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; major_context_tokens,https://digital.lib.ueh.edu.vn/handle/UEH/63168,,,,,,2021,MASTER'S THESES,0,Phan Hoàng Long,
Kế toán công,ke toan cong,Kế toán quản trị công,ke toan quan tri cong,3,ueh_repository,UEH/63147,Các nhân tố ảnh hưởng đến việc vận dụng kế toán quản trị trong các doanh nghiệp nhỏ và vừa tại tỉnh Bình Dương,46.56,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63147,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Hạnh Loan,
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,1,tiki_book,209601948,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam,100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949,389000,5.0,1,17,kế toán; thuế,,,,,8.9301
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,2,tiki_book,200649575,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam_KT,100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam_kt-p200649575.html?spid=209601938,389000,0.0,0,9,kế toán; thuế,,,,,2.3026
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,3,tiki_book,274659940,Giáo trình thuế và kế toán thuế,100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/giao-trinh-thue-va-ke-toan-thue-p274659940.html?spid=274920523,155000,0.0,0,9,kế toán; thuế,,,,,2.3026
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,1,ueh_repository,UEH/63357,Hoàn thiện tổ chức công tác kế toán tại Cục Thuế tỉnh Tiền Giang,32.58,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://digital.lib.ueh.edu.vn/handle/UEH/63357,,,,,,2021,MASTER'S THESES,0,Phan Thị Ngọc Điệp,
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,2,ueh_repository,UEH/63183,Các nhân tố tác động đến quyết định thuê ngoài dịch vụ kế toán của các doanh nghiệp vừa và nhỏ tại Thành phố Đà Lạt,32.34,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63183,,,,,,2021,MASTER'S THESES,0,Phạm Mỹ Linh,
Kế toán công,ke toan cong,Kế toán thuế,ke toan thue,3,ueh_repository,UEH/61436,Các nhân tố ảnh hưởng đến việc áp dụng kế toán dồn tích tại các cơ sở giáo dục công lập – Nghiên cứu trên địa bàn Thành phố Hồ Chí Minh,23.5,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://digital.lib.ueh.edu.vn/handle/UEH/61436,,,,,,2021,MASTER'S THESES,0,Nguyễn Kim Ngân,
