book_id,sku,title,url_path,price,quantity_sold,rating_average,review_count,tiki_url,source_keys,source_keys_norm,source_key_count,discount_rate,source_modes,fetched_at_first,fetched_at_last,match_text_norm,popularity_score,title_norm,original_price,discount
198692636,2270152951877,Điều quan trọng nhất - Tác giả Adyashanti,dieu-quan-trong-nhat-tac-gia-adyashanti-p198692636.html?spid=198692637,140800,108,5.0,3,https://tiki.vn/dieu-quan-trong-nhat-tac-gia-adyashanti-p198692636.html?spid=198692637,hải quan,hai quan,1,12,search,2026-05-27T08:52:58Z,2026-05-27T08:52:58Z,dieu quan trong nhat tac gia adyashanti hai quan,11.7708,dieu quan trong nhat tac gia adyashanti,160000,19200
279322749,9825665864638,Kẻ Lạc Quan,ke-lac-quan-p279322749.html?spid=279322752,210000,7,0.0,0,https://tiki.vn/ke-lac-quan-p279322749.html?spid=279322752,hải quan,hai quan,1,25,search,2026-05-27T08:52:58Z,2026-05-27T08:52:58Z,ke lac quan hai quan,2.0794,ke lac quan,280000,70000
215388605,1058463353138,Điều Quan Trọng Nhất,dieu-quan-trong-nhat-p215388605.html?spid=274419778,160000,,0.0,0,https://tiki.vn/dieu-quan-trong-nhat-p215388605.html?spid=274419778,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,dieu quan trong nhat hai quan,0.0,dieu quan trong nhat,160000,0
200028197,4034682747468,Điều Quan Trọng Nhất,dieu-quan-trong-nhat-p200028197.html?spid=201671447,160000,,0.0,0,https://tiki.vn/dieu-quan-trong-nhat-p200028197.html?spid=201671447,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,dieu quan trong nhat hai quan,0.0,dieu quan trong nhat,160000,0
199969157,6413414470691,Điều Quan Trọng Nhất,dieu-quan-trong-nhat-p199969157.html?spid=249258810,160000,,0.0,0,https://tiki.vn/dieu-quan-trong-nhat-p199969157.html?spid=249258810,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,dieu quan trong nhat hai quan,0.0,dieu quan trong nhat,160000,0
214655769,9374402575661,Điều Quan Trọng Nhất,dieu-quan-trong-nhat-p214655769.html?spid=247373293,160000,,0.0,0,https://tiki.vn/dieu-quan-trong-nhat-p214655769.html?spid=247373293,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,dieu quan trong nhat hai quan,0.0,dieu quan trong nhat,160000,0
102132857,5136505871854,Kì Quan Thiên Nhiên (Tái Bản 2020),ki-quan-thien-nhien-tai-ban-2020-p102132857.html?spid=102132858,137700,4,0.0,0,https://tiki.vn/ki-quan-thien-nhien-tai-ban-2020-p102132857.html?spid=102132858,hải quan,hai quan,1,5,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,ki quan thien nhien tai ban 2020 hai quan,1.6094,ki quan thien nhien tai ban 2020,145000,7300
201308330,3418537560286,- Kì quan thiên nhiên,sach-ki-quan-thien-nhien-p201308330.html?spid=269983629,145000,1,0.0,0,https://tiki.vn/sach-ki-quan-thien-nhien-p201308330.html?spid=269983629,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,ki quan thien nhien hai quan,0.6931,ki quan thien nhien,145000,0
277962612,8249999070139,Thiên Quan Tứ Phúc,sach-thien-quan-tu-phuc-p277962612.html?spid=277962708,116000,373,5.0,55,https://tiki.vn/sach-thien-quan-tu-phuc-p277962612.html?spid=277962708,hải quan; top_books,hai quan top books,2,27,search; top,2026-05-27T08:53:00Z,2026-05-27T09:01:26Z,thien quan tu phuc hai quan top books,16.9623,thien quan tu phuc,159000,43000
3026043,4993290292568,Vãng Sanh Quan Yếu,vang-sanh-quan-yeu-p3026043.html?spid=3160735,20000,33,0.0,0,https://tiki.vn/vang-sanh-quan-yeu-p3026043.html?spid=3160735,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,vang sanh quan yeu hai quan,3.5264,vang sanh quan yeu,20000,0
214932961,5112384057576,SÁCH - Điều quan trọng nhất - Tác giả Adyashanti,sach-dieu-quan-trong-nhat-tac-gia-adyashanti-p214932961.html?spid=247373373,160000,,0.0,0,https://tiki.vn/sach-dieu-quan-trong-nhat-tac-gia-adyashanti-p214932961.html?spid=247373373,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,sach dieu quan trong nhat tac gia adyashanti hai quan,0.0,sach dieu quan trong nhat tac gia adyashanti,160000,0
274853702,7507463353763,Tri Thức Khách Quan,sach-tri-thuc-khach-quan-p274853702.html?spid=274853703,237000,93,5.0,7,https://tiki.vn/sach-tri-thuc-khach-quan-p274853702.html?spid=274853703,hải quan,hai quan,1,31,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,tri thuc khach quan hai quan,12.6625,tri thuc khach quan,345000,108000
274893087,5138122287495,Liên Quan Gì Đến Em,lien-quan-gi-den-em-p274893087.html?spid=274893088,48000,,0.0,0,https://tiki.vn/lien-quan-gi-den-em-p274893087.html?spid=274893088,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,lien quan gi den em hai quan,0.0,lien quan gi den em,48000,0
279307657,5906036521920,- Kẻ lạc quan (Keach Hagey) (Nhã Nam Official),sach-ke-lac-quan-keach-hagey-nha-nam-official-p279307657.html?spid=279307658,246400,,0.0,0,https://tiki.vn/sach-ke-lac-quan-keach-hagey-nha-nam-official-p279307657.html?spid=279307658,hải quan,hai quan,1,12,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,ke lac quan keach hagey nha nam official hai quan,0.0,ke lac quan keach hagey nha nam official,280000,33600
110593641,3036839492504,Kì Quan Cổ Đại,sach-ki-quan-co-dai-p110593641.html?spid=270071211,115000,,0.0,0,https://tiki.vn/sach-ki-quan-co-dai-p110593641.html?spid=270071211,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,ki quan co dai hai quan,0.0,ki quan co dai,115000,0
276046445,4694144602694,Sống trọn vẹn với năm giác quan - Bản Quyền,song-tron-ven-voi-nam-giac-quan-ban-quyen-p276046445.html?spid=276285492,169000,,0.0,0,https://tiki.vn/song-tron-ven-voi-nam-giac-quan-ban-quyen-p276046445.html?spid=276285492,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,song tron ven voi nam giac quan ban quyen hai quan,0.0,song tron ven voi nam giac quan ban quyen,169000,0
263085190,9512905434161,Bách Khoa Tri Thức Về Các Kỳ Quan Thế Giới - Kỳ Quan Trong Viện Bảo Tàng,bach-khoa-tri-thuc-ve-cac-ky-quan-the-gioi-ky-quan-trong-vien-bao-tang-p263085190.html?spid=263085191,144000,2,0.0,0,https://tiki.vn/bach-khoa-tri-thuc-ve-cac-ky-quan-the-gioi-ky-quan-trong-vien-bao-tang-p263085190.html?spid=263085191,hải quan,hai quan,1,10,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,bach khoa tri thuc ve cac ky quan the gioi ky quan trong vien bao tang hai quan,1.0986,bach khoa tri thuc ve cac ky quan the gioi ky quan trong vien bao tang,160000,16000
279160607,8786722274760,Trọn Vẹn Từng Giác Quan,tron-ven-tung-giac-quan-p279160607.html?spid=279160608,137750,,0.0,0,https://tiki.vn/tron-ven-tung-giac-quan-p279160607.html?spid=279160608,hải quan,hai quan,1,5,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,tron ven tung giac quan hai quan,0.0,tron ven tung giac quan,145000,7250
174259488,2110945625373,Combo 2 Cuốn sách: Kì Quan Thế Giới (Tái Bản 2019) + Kì Quan Thiên Nhiên,combo-2-cuon-sach-ki-quan-the-gioi-tai-ban-2019-ki-quan-thien-nhien-p174259488.html?spid=270793635,290000,2,0.0,0,https://tiki.vn/combo-2-cuon-sach-ki-quan-the-gioi-tai-ban-2019-ki-quan-thien-nhien-p174259488.html?spid=270793635,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,combo 2 cuon sach ki quan the gioi tai ban 2019 ki quan thien nhien hai quan,1.0986,combo 2 cuon sach ki quan the gioi tai ban 2019 ki quan thien nhien,290000,0
170119063,5317176964876,Lạc Quan Mà Vui Sống,lac-quan-ma-vui-song-p170119063.html?spid=176614166,47300,1,0.0,0,https://tiki.vn/lac-quan-ma-vui-song-p170119063.html?spid=176614166,hải quan,hai quan,1,14,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,lac quan ma vui song hai quan,0.6931,lac quan ma vui song,55000,7700
276947189,4593357944579,- Vấn Quan - Tập 1 - AZ Việt Nam,sach-van-quan-tap-1-az-viet-nam-p276947189.html?spid=276947192,174000,1,0.0,0,https://tiki.vn/sach-van-quan-tap-1-az-viet-nam-p276947189.html?spid=276947192,hải quan,hai quan,1,0,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,van quan tap 1 az viet nam hai quan,0.6931,van quan tap 1 az viet nam,174000,0
259568230,8740028593147,Mối Quan Hệ Độc Hại,moi-quan-he-doc-hai-p259568230.html?spid=259568231,159300,1,0.0,0,https://tiki.vn/moi-quan-he-doc-hai-p259568230.html?spid=259568231,hải quan,hai quan,1,11,search,2026-05-27T08:53:00Z,2026-05-27T08:53:00Z,moi quan he doc hai hai quan,0.6931,moi quan he doc hai,179000,19700
278682566,5666003050171,Quản lý Công nghệ Thông tin trong Y tế,sach-quan-ly-cong-nghe-thong-tin-trong-y-te-p278682566.html?spid=278682567,223000,13,0.0,0,https://tiki.vn/sach-quan-ly-cong-nghe-thong-tin-trong-y-te-p278682566.html?spid=278682567,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,26,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,quan ly cong nghe thong tin trong y te cong nghe thong tin sach cong nghe thong tin,2.6391,quan ly cong nghe thong tin trong y te,300000,77000
278072912,6826555859017,- Ứng dụng trí tuệ nhân tạo (AI) trong dạy và học môn công nghệ thông tin,sach-ung-dung-tri-tue-nhan-tao-ai-trong-day-va-hoc-mon-cong-nghe-thong-tin-p278072912.html?spid=278072913,80000,1,0.0,0,https://tiki.vn/sach-ung-dung-tri-tue-nhan-tao-ai-trong-day-va-hoc-mon-cong-nghe-thong-tin-p278072912.html?spid=278072913,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,ung dung tri tue nhan tao ai trong day va hoc mon cong nghe thong tin cong nghe thong tin sach cong nghe thong tin,0.6931,ung dung tri tue nhan tao ai trong day va hoc mon cong nghe thong tin,80000,0
978016,5286903270393,Ứng Dụng Công Nghệ Thông Tin Và Truyền Thông Trong Đổi Mới Hoạt Động Thư Viện,sach-ung-dung-cong-nghe-thong-tin-va-truyen-thong-trong-doi-moi-hoat-dong-thu-vien-p978016.html?spid=155557353,48000,9,5.0,2,https://tiki.vn/sach-ung-dung-cong-nghe-thong-tin-va-truyen-thong-trong-doi-moi-hoat-dong-thu-vien-p978016.html?spid=155557353,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,20,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,ung dung cong nghe thong tin va truyen thong trong doi moi hoat dong thu vien cong nghe thong tin sach cong nghe thong tin,8.9505,ung dung cong nghe thong tin va truyen thong trong doi moi hoat dong thu vien,60000,12000
173768278,3529484299400,trắng Công nghệ Thông tin và Truyền thông Việt Nam 2021,sach-trang-cong-nghe-thong-tin-va-truyen-thong-viet-nam-2021-p173768278.html?spid=173768279,176000,1,0.0,0,https://tiki.vn/sach-trang-cong-nghe-thong-tin-va-truyen-thong-viet-nam-2021-p173768278.html?spid=173768279,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,20,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,trang cong nghe thong tin va truyen thong viet nam 2021 cong nghe thong tin sach cong nghe thong tin,0.6931,trang cong nghe thong tin va truyen thong viet nam 2021,220000,44000
219161764,3840750551567,Chuẩn kỹ năng công nghệ thông tin cơ bản phần thi buổi sáng tập 1,sach-chuan-ky-nang-cong-nghe-thong-tin-co-ban-phan-thi-buoi-sang-tap-1-p219161764.html?spid=219161767,88000,6,5.0,2,https://tiki.vn/sach-chuan-ky-nang-cong-nghe-thong-tin-co-ban-phan-thi-buoi-sang-tap-1-p219161764.html?spid=219161767,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,20,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,chuan ky nang cong nghe thong tin co ban phan thi buoi sang tap 1 cong nghe thong tin sach cong nghe thong tin,8.5938,chuan ky nang cong nghe thong tin co ban phan thi buoi sang tap 1,110000,22000
278641815,2100282056131,Combo Quản Lý Công Nghệ Thông Tin Trong Y Tế + Hệ Thống Thông Tin Y Tế,combo-quan-ly-cong-nghe-thong-tin-trong-y-te-he-thong-thong-tin-y-te-p278641815.html?spid=278641829,738000,,0.0,0,https://tiki.vn/combo-quan-ly-cong-nghe-thong-tin-trong-y-te-he-thong-thong-tin-y-te-p278641815.html?spid=278641829,công nghệ thông tin,cong nghe thong tin,1,10,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,combo quan ly cong nghe thong tin trong y te he thong thong tin y te cong nghe thong tin,0.0,combo quan ly cong nghe thong tin trong y te he thong thong tin y te,820000,82000
76399927,5647871561640,Hướng Dẫn Dạy Học Môn Tin Học Và Công Nghệ Theo Chương Trình Giáo Dục Phổ Thông 2018 (Phần Tin Học),huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-2018-phan-tin-hoc-p76399927.html?spid=76399928,60000,39,4.6,8,https://tiki.vn/huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-2018-phan-tin-hoc-p76399927.html?spid=76399928,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong 2018 phan tin hoc cong nghe thong tin,11.5847,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong 2018 phan tin hoc,60000,0
108983229,4062228505419,Hướng Dẫn Dạy Học Môn Tin Học Và Công Nghệ Theo Chương Trình Giáo Dục Phổ Thông Mới - Phần Tin Học,huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-moi-phan-tin-hoc-p108983229.html?spid=108983241,60000,22,4.7,3,https://tiki.vn/huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-moi-phan-tin-hoc-p108983229.html?spid=108983241,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong moi phan tin hoc cong nghe thong tin,9.9149,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong moi phan tin hoc,60000,0
273585886,2487215001243,Công Nghệ Thông Tin- Giáo Trình Kỹ Thuật Lập Trình C Căn Bản & Nâng Cao,sach-cong-nghe-thong-tin-giao-trinh-ky-thuat-lap-trinh-c-can-ban-nang-cao-p273585886.html?spid=273585887,157500,,0.0,0,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-ky-thuat-lap-trinh-c-can-ban-nang-cao-p273585886.html?spid=273585887,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,cong nghe thong tin giao trinh ky thuat lap trinh c can ban nang cao cong nghe thong tin sach cong nghe thong tin,0.0,cong nghe thong tin giao trinh ky thuat lap trinh c can ban nang cao,157500,0
273585809,3049397955697,Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng,sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,165733,,0.0,0,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,cong nghe thong tin giao trinh c va lap trinh huong doi tuong cong nghe thong tin sach cong nghe thong tin,0.0,cong nghe thong tin giao trinh c va lap trinh huong doi tuong,165733,0
278641800,8751048581491,"Quản Lý Công Nghệ Thông Tin Trong Y Tế - Chiến Lược, Tầm Nhìn Và Kỹ Năng",quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278641800.html?spid=278641819,270000,4,0.0,0,https://tiki.vn/quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278641800.html?spid=278641819,công nghệ thông tin,cong nghe thong tin,1,10,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang cong nghe thong tin,1.6094,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang,300000,30000
278725115,7609076641652,"Quản Lý Công Nghệ Thông Tin Trong Y Tế - Chiến Lược, Tầm Nhìn Và Kỹ Năng",quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278725115.html?spid=278725116,520000,,0.0,0,https://tiki.vn/quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278725115.html?spid=278725116,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang cong nghe thong tin,0.0,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang,520000,0
278703323,8834697164933,"- Quản Lý Công Nghệ Thông Tin Trong Y Tế - Chiến Lược, Tầm Nhìn Và Kỹ Năng",sach-quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278703323.html?spid=278703324,416000,,0.0,0,https://tiki.vn/sach-quan-ly-cong-nghe-thong-tin-trong-y-te-chien-luoc-tam-nhin-va-ky-nang-p278703323.html?spid=278703324,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,20,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang cong nghe thong tin sach cong nghe thong tin,0.0,quan ly cong nghe thong tin trong y te chien luoc tam nhin va ky nang,520000,104000
275511776,7444058583526,"Luật công nghệ thông tin năm 2006 (sửa đổi, bổ sung năm 2017, 2023)",luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-p275511776.html?spid=275511777,26000,1,0.0,0,https://tiki.vn/luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-p275511776.html?spid=275511777,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023 cong nghe thong tin,0.6931,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023,26000,0
276147899,6478662290626,"Luật công nghệ thông tin năm 2006 (sửa đổi, bổ sung năm 2017, 2023)",luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-p276147899.html?spid=276147900,28000,1,0.0,0,https://tiki.vn/luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-p276147899.html?spid=276147900,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023 cong nghe thong tin,0.6931,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023,28000,0
278220303,9853168428750,Ứng dụng trí tuệ nhân tạo (AI) trong dạy và học môn công nghệ thông tin,ung-dung-tri-tue-nhan-tao-ai-trong-day-va-hoc-mon-cong-nghe-thong-tin-p278220303.html?spid=278220307,55500,1,0.0,0,https://tiki.vn/ung-dung-tri-tue-nhan-tao-ai-trong-day-va-hoc-mon-cong-nghe-thong-tin-p278220303.html?spid=278220307,công nghệ thông tin,cong nghe thong tin,1,26,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,ung dung tri tue nhan tao ai trong day va hoc mon cong nghe thong tin cong nghe thong tin,0.6931,ung dung tri tue nhan tao ai trong day va hoc mon cong nghe thong tin,75000,19500
276112793,3841238342462,"Luật công nghệ thông tin năm 2006 (sửa đổi, bổ sung năm 2017, 2023) 26.000₫",luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-26-000-p276112793.html?spid=276112794,26000,,0.0,0,https://tiki.vn/luat-cong-nghe-thong-tin-nam-2006-sua-doi-bo-sung-nam-2017-2023-26-000-p276112793.html?spid=276112794,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023 26 000 cong nghe thong tin,0.0,luat cong nghe thong tin nam 2006 sua doi bo sung nam 2017 2023 26 000,26000,0
252383779,3488906075280,- Hướng Dẫn Dạy Học Môn Tin Học Và Công Nghệ Theo Chương Trình Giáo Dục Phổ Thông 2018 (Phần Tin Học),sach-huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-2018-phan-tin-hoc-p252383779.html?spid=252383780,75000,,0.0,0,https://tiki.vn/sach-huong-dan-day-hoc-mon-tin-hoc-va-cong-nghe-theo-chuong-trinh-giao-duc-pho-thong-2018-phan-tin-hoc-p252383779.html?spid=252383780,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:08Z,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong 2018 phan tin hoc cong nghe thong tin sach cong nghe thong tin,0.0,huong dan day hoc mon tin hoc va cong nghe theo chuong trinh giao duc pho thong 2018 phan tin hoc,75000,0
270703491,3096087739898,Tiếng Nhật Công Nghệ Thông Tin - Hội Thoại Trong Dự Án Phần Mềm,tieng-nhat-cong-nghe-thong-tin-hoi-thoai-trong-du-an-phan-mem-p270703491.html?spid=270789980,290000,,0.0,0,https://tiki.vn/tieng-nhat-cong-nghe-thong-tin-hoi-thoai-trong-du-an-phan-mem-p270703491.html?spid=270789980,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,tieng nhat cong nghe thong tin hoi thoai trong du an phan mem cong nghe thong tin,0.0,tieng nhat cong nghe thong tin hoi thoai trong du an phan mem,290000,0
270662705,4163316335900,Tiếng Nhật Công Nghệ Thông Tin - Hội Thoại Trong Dự Án Phần Mềm,tieng-nhat-cong-nghe-thong-tin-hoi-thoai-trong-du-an-phan-mem-p270662705.html?spid=270789972,290000,,0.0,0,https://tiki.vn/tieng-nhat-cong-nghe-thong-tin-hoi-thoai-trong-du-an-phan-mem-p270662705.html?spid=270789972,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:03Z,2026-05-27T08:53:03Z,tieng nhat cong nghe thong tin hoi thoai trong du an phan mem cong nghe thong tin,0.0,tieng nhat cong nghe thong tin hoi thoai trong du an phan mem,290000,0
275359716,8052347812366,Về Công Nghệ Thông Tin Hay: OKR Công Cụ Quản Lý Nhân Sự Chuyên Nghiệp,sach-ve-cong-nghe-thong-tin-hay-okr-cong-cu-quan-ly-nhan-su-chuyen-nghiep-p275359716.html?spid=275359717,161150,,0.0,0,https://tiki.vn/sach-ve-cong-nghe-thong-tin-hay-okr-cong-cu-quan-ly-nhan-su-chuyen-nghiep-p275359716.html?spid=275359717,công nghệ thông tin; sách công nghệ thông tin,cong nghe thong tin sach cong nghe thong tin,2,0,search,2026-05-27T08:53:05Z,2026-05-27T08:53:08Z,ve cong nghe thong tin hay okr cong cu quan ly nhan su chuyen nghiep cong nghe thong tin sach cong nghe thong tin,0.0,ve cong nghe thong tin hay okr cong cu quan ly nhan su chuyen nghiep,161150,0
278676244,5874644666359,Hệ Thống Thông Tin Y Tế,he-thong-thong-tin-y-te-p278676244.html?spid=278757244,416000,,0.0,0,https://tiki.vn/he-thong-thong-tin-y-te-p278676244.html?spid=278757244,công nghệ thông tin,cong nghe thong tin,1,20,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,he thong thong tin y te cong nghe thong tin,0.0,he thong thong tin y te,520000,104000
279001316,7894993983315,Giáo trình An toàn mạng Thông tin,giao-trinh-an-toan-mang-thong-tin-p279001316.html?spid=279001317,248000,,0.0,0,https://tiki.vn/giao-trinh-an-toan-mang-thong-tin-p279001316.html?spid=279001317,công nghệ thông tin; sách công nghệ thông tin; an ninh mạng,cong nghe thong tin sach cong nghe thong tin an ninh mang,3,0,search,2026-05-27T08:53:05Z,2026-05-27T08:54:17Z,giao trinh an toan mang thong tin cong nghe thong tin sach cong nghe thong tin an ninh mang,0.0,giao trinh an toan mang thong tin,248000,0
278703361,4856321760410,- Hệ Thống Thông Tin Y Tế,sach-he-thong-thong-tin-y-te-p278703361.html?spid=278703362,390000,1,0.0,0,https://tiki.vn/sach-he-thong-thong-tin-y-te-p278703361.html?spid=278703362,công nghệ thông tin,cong nghe thong tin,1,25,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,he thong thong tin y te cong nghe thong tin,0.6931,he thong thong tin y te,520000,130000
35166670,1377114154141,Giáo trình Cơ sở an toàn thông tin,giao-trinh-co-so-an-toan-thong-tin-p35166670.html?spid=44989350,125000,109,5.0,14,https://tiki.vn/giao-trinh-co-so-an-toan-thong-tin-p35166670.html?spid=44989350,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,giao trinh co so an toan thong tin cong nghe thong tin,13.7626,giao trinh co so an toan thong tin,125000,0
278632652,5934490352563,Hệ Thống Thông Tin Trong Y Tế,sach-he-thong-thong-tin-trong-y-te-p278632652.html?spid=278632655,338000,16,0.0,0,https://tiki.vn/sach-he-thong-thong-tin-trong-y-te-p278632652.html?spid=278632655,công nghệ thông tin,cong nghe thong tin,1,35,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,he thong thong tin trong y te cong nghe thong tin,2.8332,he thong thong tin trong y te,520000,182000
163577966,1335923877044,Ẩn Giấu Thông Tin,an-giau-thong-tin-p163577966.html?spid=188574660,70000,3,5.0,1,https://tiki.vn/an-giau-thong-tin-p163577966.html?spid=188574660,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,an giau thong tin cong nghe thong tin,7.426,an giau thong tin,70000,0
271329508,8381587017039,- Thiết bị đầu cuối thông tin,sach-thiet-bi-dau-cuoi-thong-tin-p271329508.html?spid=271329509,28000,1,0.0,0,https://tiki.vn/sach-thiet-bi-dau-cuoi-thong-tin-p271329508.html?spid=271329509,công nghệ thông tin,cong nghe thong tin,1,0,search,2026-05-27T08:53:05Z,2026-05-27T08:53:05Z,thiet bi dau cuoi thong tin cong nghe thong tin,0.6931,thiet bi dau cuoi thong tin,28000,0
